Fecha,PM25,TMP,IQCA,AQI
2018-08-16 00:00,15.65,16.65,Deseable,Moderate
2018-08-17 00:00,10.34,16.54,Deseable,Moderate
2018-08-18 00:00,12.02,16.49,Deseable,Moderate
2018-08-19 00:00,11.37,15.94,Deseable,Moderate
2018-08-20 00:00,9.13,16.79,Deseable,Moderate
2018-08-21 00:00,9.81,17.59,Deseable,Moderate
2018-08-22 00:00,9.58,16.94,Deseable,Moderate
2018-08-23 00:00,10.75,16.16,Deseable,Moderate
2018-08-24 00:00,11.59,16.63,Deseable,Moderate
2018-08-25 00:00,13.15,16.44,Deseable,Moderate
2018-08-26 00:00,8.82,17.46,Deseable,Good
2018-08-27 00:00,9.12,16.78,Deseable,Moderate
2018-08-28 00:00,11.83,16.76,Deseable,Moderate
2018-08-29 00:00,11.49,16.47,Deseable,Moderate
2018-08-30 00:00,16.39,16.08,Deseable,Moderate
2018-08-31 00:00,21.41,16.45,Deseable,Moderate
2018-09-01 00:00,19.58,15.96,Deseable,Moderate
2018-09-02 00:00,12.71,17.18,Deseable,Moderate
2018-09-03 00:00,13.87,17.73,Deseable,Moderate
2018-09-04 00:00,7.39,17.23,Deseable,Good
2018-09-05 00:00,13.4,17.07,Deseable,Moderate
2018-09-06 00:00,27.21,15.55,Aceptable,Moderate
2018-09-07 00:00,20.55,15.19,Deseable,Moderate
2018-09-08 00:00,21.32,16.8,Deseable,Moderate
2018-09-09 00:00,12.81,17.09,Deseable,Moderate
2018-09-10 00:00,11.77,17.34,Deseable,Moderate
2018-09-11 00:00,26.26,16.25,Aceptable,Moderate
2018-09-12 00:00,23.23,15.93,Deseable,Moderate
2018-09-13 00:00,19.86,15.58,Deseable,Moderate
2018-09-14 00:00,14.36,13.69,Deseable,Moderate
2018-09-15 00:00,16.74,15.0,Deseable,Moderate
2018-09-16 00:00,9.07,14.58,Deseable,Moderate
2018-09-17 00:00,14.03,15.62,Deseable,Moderate
2018-09-18 00:00,14.36,16.7,Deseable,Moderate
2018-09-19 00:00,13.92,16.92,Deseable,Moderate
2018-09-20 00:00,13.66,17.39,Deseable,Moderate
2018-09-21 00:00,12.76,16.08,Deseable,Moderate
2018-09-22 00:00,15.45,16.57,Deseable,Moderate
2018-09-23 00:00,16.28,16.41,Deseable,Moderate
2018-09-24 00:00,15.65,17.38,Deseable,Moderate
2018-09-25 00:00,16.11,17.29,Deseable,Moderate
2018-09-26 00:00,19.55,16.69,Deseable,Moderate
2018-09-27 00:00,15.64,16.73,Deseable,Moderate
2018-09-28 00:00,17.2,17.02,Deseable,Moderate
2018-09-29 00:00,17.13,17.13,Deseable,Moderate
2018-09-30 00:00,17.54,16.94,Deseable,Moderate
2018-10-01 00:00,21.83,17.18,Deseable,Moderate
2018-10-02 00:00,26.27,16.49,Aceptable,Moderate
2018-10-03 00:00,26.85,16.08,Aceptable,Moderate
2018-10-04 00:00,23.91,16.18,Deseable,Moderate
2018-10-05 00:00,27.98,16.37,Aceptable,Moderate
2018-10-06 00:00,27.24,14.42,Aceptable,Moderate
2018-10-07 00:00,18.22,14.67,Deseable,Moderate
2018-10-08 00:00,16.12,15.02,Deseable,Moderate
2018-10-09 00:00,20.16,14.39,Deseable,Moderate
2018-10-10 00:00,19.03,15.41,Deseable,Moderate
