Fecha,AOD_media,PM25_1,PM25_7,PM25_14,PM25_18,PM25,TMP,IQCA,IQCA_1,IQCA_7,IQCA_14,IQCA_18
2018-04-25,0,23.08,23.03,15.8,13.16,19.07875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-26,0,15.08,23.61,12.95,10.48,20.15083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-27,0,32.34,35.95,27.12,15.49,25.52666667,,Aceptable,Aceptable,Aceptable,Aceptable,Deseable
2018-04-28,0,21.34,7.86,3.57,18.76,11.91,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-29,0,20.45,8.44,26.79,19.47,18.64708333,,Deseable,Deseable,Deseable,Aceptable,Deseable
2018-04-30,0,18.68,18.74,20.58,14.31,14.91916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-01,0,28.83,11.01,10.6,6.74,16.89791667,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-05-02,0,15.49,26.95,12.42,9.99,15.42208333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-03,2.381,9.45,36.64,6.91,13.94,16.11833333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-04,2.992,8.27,20.59,16.21,8.35,15.8975,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-05,0.546,9.6,9.96,9.16,9.9,11.73458333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-06,0.027,26.8,11.02,8.84,6.89,16.655,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-05-07,0,12.66,6.83,33.29,2.8,10.19714286,,Deseable,Deseable,Deseable,Aceptable,Deseable
2018-05-08,0,19.43,35.06,0,1.79,17.73333333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-09,0,3.07,50.25,14.71,11.35,13.07083333,,Deseable,Deseable,Precaucion,Deseable,Deseable
2018-05-10,0.309,18.23,61.46,4.15,10.26,21.67666667,,Deseable,Deseable,Precaucion,Deseable,Deseable
2018-05-11,0,16.09,46.18,22.89,15.53,22.09958333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-12,0,37.51,24.68,14.3,11.56,21.93625,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-05-13,0,13.38,10.43,6.21,8.19,11.00625,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-14,0,6.33,39.28,10.19,4.38,14.37666667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-15,3.832,10.54,44.17,11.67,15.32,16.35208333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-16,0,23.57,32.75,19.56,12.79,16.21958333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-17,0.855,16.53,24.31,6.57,11.38,17.19583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-18,0,19.75,31.99,6.27,19.28,15.05625,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-19,0.071,13.56,18.99,14.89,10.26,15.7375,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-20,0,21.29,15.47,4.25,6.33,18.615,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-21,0.369,8.69,21.3,9.44,6.95,9.993333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-22,0.131,11.79,34.91,18.03,15.81,17.58666667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-23,0,18.88,28.92,8.04,7.06,15.21666667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-24,0,10.85,41.18,12.74,13.28,16.12041667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-25,0,21.15,19.13,21.81,13.28,16.82208333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-26,0,19.43,20.98,2.89,12.9,14.84791667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-27,0,23.74,19.52,20.9,13.4,15.25708333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-28,0,12.54,47.63,15.09,11.38,16.69375,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-29,0,19.53,21.04,5.88,3.83,19.20125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-05-30,2.804,23.34,48.07,17.62,17.75,21.46875,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-05-31,1.977,21.41,38.36,20.3,14.9,18.63,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-01,0,23.69,35.07,19.71,9.15,21.23833333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-02,1.087,23.75,15.66,5.6,14.49,15.2325,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-03,0,14.71,10.36,15.58,12.77,11.72875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-04,0.002,17.52,49.18,15.06,16.29,14.79875,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-05,0.709,15.02,27.14,5.79,20.08,16.103,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-06,2.68,7.17,35.93,7.25,18.73,14.84,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-07,1.379,6.46,28.5,16.7,11.37,17.60791667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-08,2.269,2.55,18.74,12.32,21.9,12.70875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-09,0.998,24.3,28.51,7.25,14.09,17.03416667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-06-10,0,11.79,6.79,9.21,13.2,14.19208333,,Deseable,Deseable,Deseable,Deseable,Deseable
