Fecha,AOD_media,PM25_1,PM25_7,PM25_14,PM25_18,PM25,TMP,IQCA,IQCA_1,IQCA_7,IQCA_14,IQCA_18
2018-07-21,0.051,17.1,25.8,19,,18.58181818,,Deseable,Deseable,Aceptable,Deseable,Incorrecto
2018-07-22,0.219,5,-6.5,16.5,-2.6,10.12380952,,Deseable,Deseable,Incorrecto,Deseable,Incorrecto
2018-07-23,4.255,11.1,7.8,24.9,15.5,9.9375,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-24,4.705,10.1,21.7,11.9,9.4,12.375,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-25,1.456,8.9,30.4,18.4,23.7,13.26666667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-26,1.935,16.9,14.7,12.6,3.8,13.175,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-27,0,13.8,22.3,19.7,8.7,13.89166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-28,1.422,18.9,24.7,3.3,8.4,14.57083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-29,0,9.6,17.2,11.7,12.7,11.57083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-30,0,0.8,4.2,22.8,17,7.725,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-31,0,6.2,22,11.4,4,7.629166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-01,2.472,13.4,16.2,16.9,15.2,12.84583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-02,0.952,8.4,15.1,7.1,20.1,10.28333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-03,0,12.9,16.2,11.4,8.7,13.27916667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-04,0,1.7,12.4,10.4,5.4,6.825,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-05,2.665,8.5,13.9,23.5,6,7.991666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-06,3.314,8.7,22.5,12,6.2,9.820833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-07,0.098,-1.3,22.2,28.3,18.7,10.3,,Deseable,Incorrecto,Deseable,Aceptable,Deseable
2018-08-08,5.512,-0.2,13.2,18.3,11.3,9.466666667,,Deseable,Incorrecto,Deseable,Deseable,Deseable
2018-08-09,3.986,-3.9,10.5,24.3,8.8,8.641666667,,Deseable,Incorrecto,Deseable,Deseable,Deseable
2018-08-10,2.428,-1.7,9.2,11.9,15,10.0125,,Deseable,Incorrecto,Deseable,Deseable,Deseable
2018-08-11,4.339,1.5,22.6,26.1,14.8,11.325,,Deseable,Deseable,Deseable,Aceptable,Deseable
2018-08-12,0.159,4.3,9.7,8.5,16.8,7.258333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-13,0.809,8.5,26,11.9,9.5,14.44166667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-08-14,3.907,2.5,23.4,22.3,16.9,13.07083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-15,0,6.4,24.8,19.2,5.9,14.10833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-16,1.34,5.7,12.3,13.8,20.3,16.15833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-17,3.171,3.9,18.4,23.1,20.5,12.55416667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-08-18,3.6,16.8,28.7,10.7,0,15.7125,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-08-19,1.416,13.8,15.1,16.9,7.3,12.55833333,,Deseable,Deseable,Deseable,Deseable,Deseable
