Fecha,AOD_media,AOD_mediana,AOD_moda,PM25_1,PM25_7,PM25_14,PM25_18,PM25,TMP,IQCA,IQCA_1,IQCA_7,IQCA_14,IQCA_18
2018-06-24,0,0,0,25.55,5.68,3.2,23.38,17.39541667,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-06-25,0,0,0,10.19,8.03,3.91,23.07,14.52,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-26,0,0,0,9.58,6.35,36.17,19.44,23.30541667,,Deseable,Deseable,Deseable,Aceptable,Deseable
2018-06-27,0,0,0,16.97,5.73,9.51,22.31,12.72333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-06-28,0,0,0,12.04,29.94,23.1,27.64,19.86416667,,Deseable,Deseable,Aceptable,Deseable,Aceptable
2018-06-29,0,0,0,34.27,27.82,43.43,35.48,25.985,,Aceptable,Aceptable,Aceptable,Aceptable,Aceptable
2018-06-30,0,0,0,24.8,,,,20.82333333,,Deseable,Deseable,Incorrecto,Incorrecto,Incorrecto
2018-07-01,0.321,0.313,0.313,,,,11.19,10.78,,Deseable,Incorrecto,Incorrecto,Incorrecto,Deseable
2018-07-02,0.143,0.144,0.142,2.78,40.64,16.98,35.26,17.23954545,,Deseable,Deseable,Aceptable,Deseable,Aceptable
2018-07-03,0.179,0.178,0.174,5.07,1.07,,37.07,12.62142857,,Deseable,Deseable,Deseable,Incorrecto,Aceptable
2018-07-04,0.269,0.264,0.264,7.11,8.3,7.14,22.53,13.395,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-05,0,0,0,5.48,2.2,10.88,20.27,9.8775,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-06,0.552,0.54,0.53,6.89,4.46,7.77,24.44,9.727083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-07,0,0,0,11.08,7.57,14.96,21.14,10.9875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-08,0.209,0.21,0.15,10.91,4.11,9.03,36.16,13.37375,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-07-09,0.311,0.296,0.296,14,3.96,14.13,12.14,10.86583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-10,0.182,0.178,0.148,2.95,9.96,11.8,31.72,12.0825,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-07-11,0.282,0.24,0.354,5.42,6.76,13,22.06,10.72083333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-12,0.22,0.204,0.179,6.83,0.95,,24.47,12.18944444,,Deseable,Deseable,Deseable,Incorrecto,Deseable
2018-07-13,0.287,0.276,0.276,4.09,3.66,6.59,8.5,10.89208333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-14,0.39,0.395,0.395,5.94,3.24,4.31,4.95,8.224583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-15,0.15,0.146,0.106,26.53,2.66,7.91,14.28,13.89583333,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-07-16,0.055,0.045,0.055,6.82,5.89,1.21,13.88,11.01875,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-17,0.262,0.26,0.26,27.42,10.07,3.44,17.72,14.42333333,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-07-18,0.292,0.294,0.169,13.55,7.19,6.35,55.26,18.63041667,,Deseable,Deseable,Deseable,Deseable,Precaucion
2018-07-19,0.221,0.213,0.175,14.52,3.97,3.54,10.18,15.76791667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-20,0,0,0,8.2,41.15,26.72,14.69,15.75083333,,Deseable,Deseable,Aceptable,Aceptable,Deseable
2018-07-21,0,0,0,5.6,10.21,11.1,24.87,12.00208333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-22,0,0,0,16.22,18.64,10.52,46.52,17.57333333,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-07-23,0.231,0.216,0.197,7.19,31.39,4.99,14.99,14.5375,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-24,0.274,0.282,0.294,7.07,4.69,4.02,16.22,12.50666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-25,0.234,0.235,0.257,5.34,7.02,9.8,48.21,16.63333333,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-07-26,0.228,0.217,0.21,9.45,10.01,11.32,31.78,17.64833333,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-07-27,0,0,0,27.72,54.74,19.68,19.83,26.44875,,Aceptable,Aceptable,Precaucion,Deseable,Deseable
2018-07-28,0.183,0.158,0.136,10.31,6.53,4.99,19.25,15.415,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-07-29,0,0,0,19.74,37.03,2.57,18.6,20.21333333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-07-30,0,0,0,10.45,6.64,22.37,19.88,17.00166667,,Deseable,Deseable,Deseable,Deseable,Deseable
