Fecha,Estacion,IQCA,PM25,AOD
2018-12-04,ElCamal,Precaucion,55.29,0.48
2018-12-04,ElCamal,Precaucion,53.79,0.48
2018-12-04,ElCamal,Precaucion,52.2,0.48
2018-12-04,ElCamal,Precaucion,58.73,0.48
2018-12-04,ElCamal,Precaucion,63.39,0.48
2018-12-05,ElCamal,Precaucion,66.2,0
2018-12-06,ElCamal,Precaucion,51.94,0.31
2018-12-06,ElCamal,Precaucion,52.19,0.31
2018-12-11,ElCamal,Precaucion,51.23,0
2018-12-12,ElCamal,Precaucion,64.66,0
2018-12-12,ElCamal,Precaucion,73.78,0
2018-12-12,ElCamal,Precaucion,53.68,0
2018-12-13,ElCamal,Precaucion,58.13,0
2018-12-15,ElCamal,Precaucion,53.12,0
2018-12-17,ElCamal,Precaucion,57.61,0.51
2018-12-17,ElCamal,Precaucion,53.63,0.51
2018-12-18,ElCamal,Precaucion,96.01,0
2018-12-18,ElCamal,Precaucion,53.4,0
2018-12-19,ElCamal,Precaucion,65.56,0
2018-12-20,ElCamal,Precaucion,53.95,0
2018-12-20,ElCamal,Precaucion,56.06,0
2018-12-21,ElCamal,Precaucion,58.31,0
2018-12-21,ElCamal,Precaucion,54.57,0
2019-01-01,ElCamal,Alerta,238.97,0.19
2019-01-01,ElCamal,Alerta,183.28,0.19
2019-01-09,ElCamal,Precaucion,64.97,0.43
2019-01-09,ElCamal,Precaucion,68.35,0.43
2019-01-09,ElCamal,Precaucion,84.53,0.43
2019-01-09,ElCamal,Precaucion,53.76,0.43
2019-01-15,ElCamal,Precaucion,57.14,0.5
2019-01-16,ElCamal,Precaucion,57.76,0
2019-01-16,ElCamal,Precaucion,52.4,0
2019-01-16,ElCamal,Precaucion,66.84,0
2019-01-16,ElCamal,Precaucion,60.92,0
2019-01-17,ElCamal,Precaucion,53.72,0
2019-01-18,ElCamal,Precaucion,55.31,0.45
2019-01-19,ElCamal,Precaucion,51.71,0
2019-01-21,ElCamal,Precaucion,53.14,0.33
2019-01-22,ElCamal,Precaucion,54.5,0.26
2019-01-22,ElCamal,Precaucion,65.88,0.26
2019-01-23,ElCamal,Precaucion,76.13,0.26
2019-01-30,ElCamal,Precaucion,55.44,0.5
2019-01-31,ElCamal,Precaucion,56.34,0
2019-01-31,ElCamal,Precaucion,56.24,0
2019-02-06,ElCamal,Precaucion,89.96,0.53
2019-02-07,ElCamal,Precaucion,63.92,0
2019-02-08,ElCamal,Precaucion,63.53,0.44
2019-02-08,ElCamal,Precaucion,63.36,0.44
2019-02-13,ElCamal,Precaucion,53.63,0
2019-02-14,ElCamal,Precaucion,78.26,0
2019-02-14,ElCamal,Precaucion,62.21,0
2019-02-15,ElCamal,Precaucion,63.78,0.42
2019-02-16,ElCamal,Precaucion,52.14,0.39
2019-02-17,ElCamal,Precaucion,55.72,0.29
2019-02-21,ElCamal,Precaucion,55.54,0
2019-02-23,ElCamal,Precaucion,51.23,0
2019-02-26,ElCamal,Precaucion,56.14,0.54
2019-02-26,ElCamal,Precaucion,56.1,0.54
2019-02-27,ElCamal,Precaucion,56.66,0
2019-03-06,ElCamal,Precaucion,66.46,0
2019-03-06,ElCamal,Precaucion,64.92,0
2019-03-07,ElCamal,Precaucion,51.92,0
2019-03-07,ElCamal,Precaucion,73.2,0
2019-03-07,ElCamal,Precaucion,56.61,0
2019-03-07,ElCamal,Precaucion,53.26,0
2019-03-07,ElCamal,Precaucion,56.58,0
2019-03-07,ElCamal,Precaucion,73.77,0
2019-03-08,ElCamal,Precaucion,64.42,0.31
2019-03-08,ElCamal,Precaucion,63.49,0.31
2019-03-12,ElCamal,Precaucion,55.83,0.33
2019-03-12,ElCamal,Precaucion,57.42,0.33
2019-03-13,ElCamal,Precaucion,61.67,0
2019-03-13,ElCamal,Precaucion,55.02,0
2019-03-13,ElCamal,Precaucion,78.13,0
2019-03-13,ElCamal,Precaucion,61.75,0
2019-03-18,ElCamal,Precaucion,54.66,0
2019-03-18,ElCamal,Precaucion,52.21,0
2019-03-18,ElCamal,Precaucion,55.37,0
2019-03-19,ElCamal,Precaucion,59.95,0
2019-03-20,ElCamal,Precaucion,52.92,0
2019-03-21,ElCamal,Precaucion,62.89,0.37
2019-03-22,ElCamal,Precaucion,57.73,0
2019-03-23,ElCamal,Precaucion,64,0.37
2019-03-23,ElCamal,Precaucion,57.12,0.37
2019-03-23,ElCamal,Precaucion,52.48,0.37
2019-03-23,ElCamal,Precaucion,55.65,0.37
2019-03-23,ElCamal,Precaucion,60.17,0.37
2019-03-24,ElCamal,Precaucion,60.79,0.58
2019-03-24,ElCamal,Precaucion,59.13,0.58
2019-03-24,ElCamal,Precaucion,60.27,0.58
2019-03-25,ElCamal,Precaucion,60.94,0
2019-03-25,ElCamal,Precaucion,51.65,0
2019-03-27,ElCamal,Precaucion,57.88,0
2019-03-27,ElCamal,Precaucion,52.42,0
2019-03-27,ElCamal,Precaucion,57.83,0
2019-03-28,ElCamal,Precaucion,59.14,0.38
2019-03-29,ElCamal,Precaucion,61.19,0
2019-04-01,ElCamal,Precaucion,53.66,0
2019-04-03,ElCamal,Precaucion,56.74,0
2019-04-05,ElCamal,Precaucion,52.87,0
2019-04-05,ElCamal,Precaucion,51.02,0
2019-04-08,ElCamal,Precaucion,52.03,0
2019-04-08,ElCamal,Precaucion,71.76,0
2019-04-09,ElCamal,Precaucion,52.6,0.26
2019-04-09,ElCamal,Precaucion,52.57,0.26
2019-04-09,ElCamal,Precaucion,77.33,0.26
2019-04-09,ElCamal,Precaucion,59.06,0.26
2019-04-10,ElCamal,Precaucion,51.88,0
2019-04-11,ElCamal,Precaucion,86.45,0.35
2019-04-11,ElCamal,Precaucion,65.07,0.35
2019-04-12,ElCamal,Precaucion,51.66,0
2019-04-12,ElCamal,Precaucion,72.79,0
2019-04-12,ElCamal,Precaucion,51.59,0
2019-04-13,ElCamal,Precaucion,54.36,0.31
2019-04-22,ElCamal,Precaucion,65.73,0.48
2019-04-23,ElCamal,Precaucion,57.33,0
2019-04-24,ElCamal,Precaucion,58.74,0
2019-04-25,ElCamal,Precaucion,68.25,0.44
2019-04-25,ElCamal,Precaucion,85.94,0.44
2019-04-25,ElCamal,Precaucion,83.61,0.44
2019-04-27,ElCamal,Precaucion,52.66,0
2019-05-13,ElCamal,Precaucion,54.21,0
2019-05-14,ElCamal,Precaucion,56.14,0
2019-05-14,ElCamal,Precaucion,59.15,0
2019-05-14,ElCamal,Precaucion,59.37,0
2019-05-14,ElCamal,Precaucion,61.58,0
2019-05-14,ElCamal,Precaucion,65.02,0
2019-05-15,ElCamal,Precaucion,56.67,0
2019-05-20,ElCamal,Precaucion,110.9,0
2019-05-21,ElCamal,Precaucion,51.9,0
2019-05-21,ElCamal,Precaucion,53.2,0
2019-05-21,ElCamal,Precaucion,54.78,0
2019-05-21,ElCamal,Precaucion,58.33,0
2019-05-21,ElCamal,Precaucion,57.16,0
2019-05-22,ElCamal,Precaucion,53.47,0.33
2019-05-22,ElCamal,Precaucion,52.06,0.33
2019-05-23,ElCamal,Precaucion,53.44,0
2019-05-26,ElCamal,Precaucion,51.11,1.32
2019-05-27,ElCamal,Precaucion,73.33,0.39
2019-05-27,ElCamal,Precaucion,56.19,0.39
2019-05-28,ElCamal,Precaucion,56.76,0
2019-05-28,ElCamal,Precaucion,69.3,0
2019-05-28,ElCamal,Precaucion,71.98,0
2019-06-04,ElCamal,Precaucion,79.43,0.29
2019-06-04,ElCamal,Precaucion,53.94,0.29
2019-06-13,ElCamal,Precaucion,83.44,0
2019-06-13,ElCamal,Precaucion,91.83,0
2019-06-13,ElCamal,Precaucion,83.12,0
2019-06-13,ElCamal,Precaucion,51.19,0
2019-06-14,ElCamal,Precaucion,54.15,0
2019-06-14,ElCamal,Precaucion,53.37,0
2019-06-15,ElCamal,Precaucion,51.91,0
2019-06-15,ElCamal,Precaucion,52.43,0
2019-06-15,ElCamal,Precaucion,58.72,0
2019-06-24,ElCamal,Precaucion,54.85,0
2019-06-25,ElCamal,Precaucion,57.1,0.27
2019-06-25,ElCamal,Precaucion,56.98,0.27
2019-06-25,ElCamal,Precaucion,63.59,0.27
2019-06-25,ElCamal,Precaucion,53.02,0.27
2019-06-25,ElCamal,Precaucion,55.49,0.27
2019-06-25,ElCamal,Precaucion,57.18,0.27
2019-06-25,ElCamal,Precaucion,59.66,0.27
2019-06-25,ElCamal,Precaucion,53.96,0.27
2019-06-26,ElCamal,Precaucion,122.21,0.11
2019-06-26,ElCamal,Precaucion,142.56,0.11
2019-06-26,ElCamal,Precaucion,55.34,0.11
2019-06-26,ElCamal,Precaucion,57.66,0.11
2019-06-27,ElCamal,Precaucion,55.25,0.17
2019-07-01,ElCamal,Precaucion,51.05,0
2019-07-02,ElCamal,Precaucion,65.42,0
2019-07-02,ElCamal,Precaucion,59.41,0
2019-07-03,ElCamal,Precaucion,58.11,0.17
2019-07-03,ElCamal,Precaucion,55.62,0.17
2019-07-03,ElCamal,Precaucion,54.45,0.17
2019-07-05,ElCamal,Precaucion,92.11,0.21
2019-07-05,ElCamal,Precaucion,58.4,0.21
2019-07-11,ElCamal,Precaucion,53.2,0.06
2019-07-12,ElCamal,Precaucion,67.55,0.4
2019-07-25,ElCamal,Precaucion,63.37,0
2019-07-25,ElCamal,Precaucion,84.18,0
2019-07-27,ElCamal,Precaucion,55.93,0.18
2019-07-29,ElCamal,Precaucion,64.9,0.08
2019-08-02,ElCamal,Precaucion,53.13,0
2019-08-14,ElCamal,Precaucion,67.34,0
2019-08-14,ElCamal,Precaucion,68.76,0
2019-08-15,ElCamal,Precaucion,59.69,0
2019-08-15,ElCamal,Precaucion,52.2,0
2019-08-15,ElCamal,Precaucion,52.02,0
2019-08-15,ElCamal,Precaucion,70.04,0
2019-08-15,ElCamal,Precaucion,53.57,0
2019-08-15,ElCamal,Precaucion,80.27,0
2019-08-19,ElCamal,Precaucion,51.04,0.31
2019-08-19,ElCamal,Precaucion,64.09,0.31
2019-08-25,ElCamal,Precaucion,54.39,0
2019-08-31,ElCamal,Precaucion,73.24,0.3
2019-09-02,ElCamal,Precaucion,55.26,0.21
2019-09-03,ElCamal,Precaucion,52.14,0
2019-09-03,ElCamal,Precaucion,61.04,0
2019-09-12,ElCamal,Alerta,152.04,0
2019-09-12,ElCamal,Precaucion,146.84,0
2019-09-12,ElCamal,Precaucion,78.01,0
2019-09-12,ElCamal,Precaucion,66.22,0
2019-09-14,ElCamal,Precaucion,69.93,0
2019-09-14,ElCamal,Precaucion,97.43,0
2019-09-14,ElCamal,Precaucion,89.37,0
2019-09-14,ElCamal,Precaucion,57.47,0
2019-09-15,ElCamal,Precaucion,127.53,0
2019-09-15,ElCamal,Precaucion,97.63,0
2019-09-16,ElCamal,Precaucion,55.98,0.22
2019-09-17,ElCamal,Precaucion,52.74,0
2019-09-17,ElCamal,Precaucion,63.51,0
2019-09-17,ElCamal,Precaucion,53.4,0
2019-09-18,ElCamal,Precaucion,61.2,0
2019-09-18,ElCamal,Precaucion,75.15,0
2019-09-18,ElCamal,Precaucion,53.36,0
2019-09-19,ElCamal,Precaucion,66.52,0
2019-09-20,ElCamal,Precaucion,55.91,0
2019-09-20,ElCamal,Precaucion,54.53,0
2019-09-20,ElCamal,Precaucion,69.38,0
2019-09-24,ElCamal,Precaucion,56.79,0
2019-09-25,ElCamal,Precaucion,65.54,0
2019-09-25,ElCamal,Precaucion,58.81,0
2019-09-27,ElCamal,Precaucion,53.83,0.37
2019-09-27,ElCamal,Precaucion,51.23,0.37
2019-09-29,ElCamal,Precaucion,54.73,0.29
2019-09-29,ElCamal,Precaucion,61.3,0.29
2019-09-29,ElCamal,Precaucion,68.79,0.29
2019-10-01,ElCamal,Precaucion,51.16,0.43
2019-10-03,ElCamal,Emergencia,459.19,0
2019-10-04,ElCamal,Precaucion,53.77,0.46
2019-10-09,ElCamal,Precaucion,77.27,0
2019-10-13,ElCamal,Precaucion,61.25,0
2019-10-13,ElCamal,Precaucion,66.58,0
2019-10-13,ElCamal,Precaucion,52.65,0
2019-10-16,ElCamal,Precaucion,51.24,0.54
2019-10-18,ElCamal,Precaucion,53.24,0
2019-10-18,ElCamal,Precaucion,53.34,0
2019-10-18,ElCamal,Precaucion,55.72,0
2019-10-18,ElCamal,Precaucion,73.61,0
2019-10-18,ElCamal,Precaucion,78.76,0
2019-10-23,ElCamal,Precaucion,61.18,0
2019-10-24,ElCamal,Precaucion,61.3,0
2019-10-25,ElCamal,Precaucion,63.2,0.44
2019-10-25,ElCamal,Precaucion,64.89,0.44
2019-10-25,ElCamal,Precaucion,59.96,0.44
2019-10-25,ElCamal,Precaucion,73.1,0.44
2019-10-25,ElCamal,Precaucion,98.62,0.44
2019-10-25,ElCamal,Precaucion,80.52,0.44
2019-10-25,ElCamal,Precaucion,55.32,0.44
2019-10-26,ElCamal,Precaucion,51.46,0
2019-10-26,ElCamal,Precaucion,80.74,0
2019-10-26,ElCamal,Precaucion,54.82,0
2019-10-28,ElCamal,Precaucion,65.81,0
2019-10-29,ElCamal,Precaucion,54.36,0.3
2019-10-31,ElCamal,Precaucion,74.16,0
2019-11-01,ElCamal,Precaucion,52.66,0.45
2019-11-02,ElCamal,Precaucion,54.78,0
2019-11-07,ElCamal,Precaucion,72.86,0.4
2019-11-08,ElCamal,Precaucion,60.83,0.43
2019-11-08,ElCamal,Precaucion,66.21,0.43
2019-11-11,ElCamal,Precaucion,62.38,0
2019-11-12,ElCamal,Precaucion,60.94,0
2019-11-12,ElCamal,Precaucion,54.81,0
2019-11-13,ElCamal,Precaucion,55.87,0
2019-11-20,ElCamal,Precaucion,61.69,0
2019-11-23,ElCamal,Precaucion,51.13,0
2019-11-25,ElCamal,Precaucion,57.02,0.45
2019-11-26,ElCamal,Precaucion,66.31,0.31
2019-11-26,ElCamal,Precaucion,54.7,0.31
2019-12-03,ElCamal,Precaucion,55.54,0.34
2019-12-03,ElCamal,Precaucion,68.08,0.34
2019-12-03,ElCamal,Precaucion,54.19,0.34
2019-12-05,ElCamal,Precaucion,54.94,0.52
2019-12-10,ElCamal,Precaucion,72.19,0
2019-12-10,ElCamal,Precaucion,54.88,0
2019-12-13,ElCamal,Precaucion,85.91,0.53
2019-12-13,ElCamal,Precaucion,73.24,0.53
2019-12-17,ElCamal,Precaucion,56.14,0.32
2019-12-19,ElCamal,Precaucion,58.51,0.38
2019-12-19,ElCamal,Precaucion,74.42,0.38
2019-12-20,ElCamal,Precaucion,76.52,0
2019-12-21,ElCamal,Precaucion,59.47,0
2019-12-26,ElCamal,Precaucion,56.6,0.23
2020-01-01,ElCamal,Alerta,249.79,0
2020-01-01,ElCamal,Alarma,264.68,0
2020-01-01,ElCamal,Precaucion,101.59,0
2020-01-01,ElCamal,Precaucion,127.52,0
2020-01-02,ElCamal,Precaucion,56.37,0
2020-01-07,ElCamal,Precaucion,69.11,0
2020-01-07,ElCamal,Precaucion,81.67,0
2020-01-09,ElCamal,Precaucion,62.65,0.38
2020-01-09,ElCamal,Precaucion,65.74,0.38
2020-01-10,ElCamal,Precaucion,54.7,0.23
2020-01-14,ElCamal,Precaucion,55.37,0.28
2020-01-15,ElCamal,Precaucion,51.65,0.28
2020-01-15,ElCamal,Precaucion,67.89,0.28
2020-01-15,ElCamal,Precaucion,59.91,0.28
2020-01-24,ElCamal,Precaucion,55.93,0.56
2020-01-26,ElCamal,Alerta,154.75,0.51
2020-01-27,ElCamal,Precaucion,59.45,0
2020-01-28,ElCamal,Precaucion,53.49,0.27
2020-01-28,ElCamal,Precaucion,62.32,0.27
2020-01-28,ElCamal,Precaucion,53.81,0.27
2020-01-29,ElCamal,Precaucion,55.17,0
2020-01-30,ElCamal,Precaucion,55.41,0
2020-01-30,ElCamal,Precaucion,63.48,0
2020-01-30,ElCamal,Precaucion,64.65,0
2020-01-30,ElCamal,Precaucion,69.07,0
2020-01-30,ElCamal,Precaucion,61.55,0
2020-01-31,ElCamal,Precaucion,60.01,0
2020-02-01,ElCamal,Precaucion,66.04,0
2020-02-03,ElCamal,Precaucion,68.71,0.39
2020-02-03,ElCamal,Precaucion,73.47,0.39
2020-02-05,ElCamal,Precaucion,52.08,0.18
2020-02-05,ElCamal,Precaucion,58.51,0.18
2020-02-05,ElCamal,Precaucion,60.56,0.18
2020-02-05,ElCamal,Precaucion,65.64,0.18
2020-02-05,ElCamal,Precaucion,53.31,0.18
2020-02-06,ElCamal,Precaucion,66.34,0.14
2020-02-06,ElCamal,Precaucion,53.52,0.14
2020-02-06,ElCamal,Precaucion,51.49,0.14
2020-02-06,ElCamal,Precaucion,110.33,0.14
2020-02-06,ElCamal,Precaucion,118.07,0.14
2020-02-06,ElCamal,Precaucion,68.01,0.14
2020-02-06,ElCamal,Precaucion,57.76,0.14
2020-02-07,ElCamal,Precaucion,51.78,0.28
2020-02-07,ElCamal,Precaucion,60.21,0.28
2020-02-07,ElCamal,Precaucion,81.08,0.28
2020-02-08,ElCamal,Precaucion,64.21,0
2020-02-08,ElCamal,Precaucion,51.77,0
2020-02-08,ElCamal,Precaucion,55.44,0
2020-02-08,ElCamal,Precaucion,63.7,0
2020-02-11,ElCamal,Precaucion,74.21,0.17
2020-02-12,ElCamal,Precaucion,53.59,0
2020-02-12,ElCamal,Precaucion,72.95,0
2020-02-12,ElCamal,Precaucion,51.18,0
2020-02-13,ElCamal,Precaucion,55.87,0.3
2020-02-14,ElCamal,Precaucion,57.98,0.2
2020-02-14,ElCamal,Precaucion,54.48,0.2
2020-02-14,ElCamal,Precaucion,52.99,0.2
2020-02-15,ElCamal,Precaucion,51.14,0.51
2020-02-15,ElCamal,Precaucion,56.42,0.51
2020-02-16,ElCamal,Precaucion,70.88,0.39
2020-02-16,ElCamal,Precaucion,61.22,0.39
2020-02-16,ElCamal,Alarma,338.94,0.39
2020-02-16,ElCamal,Precaucion,80.77,0.39
2020-02-20,ElCamal,Precaucion,58.16,0
2020-02-20,ElCamal,Precaucion,62.61,0
2020-02-20,ElCamal,Precaucion,52.13,0
2020-02-20,ElCamal,Precaucion,51.29,0
2020-02-21,ElCamal,Precaucion,64.93,0
2020-02-21,ElCamal,Precaucion,51.85,0
2020-02-25,ElCamal,Precaucion,59.11,0
2020-02-27,ElCamal,Precaucion,51.41,0
2020-02-27,ElCamal,Precaucion,51.57,0
2020-02-28,ElCamal,Precaucion,60.56,0
2020-03-02,ElCamal,Precaucion,51.15,0
2020-03-02,ElCamal,Precaucion,68.62,0
2020-03-03,ElCamal,Precaucion,51.2,0.47
2020-03-03,ElCamal,Precaucion,65.41,0.47
2020-03-04,ElCamal,Precaucion,51.2,0
2020-03-05,ElCamal,Precaucion,77.08,0
2020-03-05,ElCamal,Precaucion,81.39,0
2020-03-05,ElCamal,Precaucion,61.63,0
2020-03-05,ElCamal,Precaucion,75.85,0
2020-03-06,ElCamal,Precaucion,53.41,0
2020-03-07,ElCamal,Precaucion,61.89,0
2020-03-07,ElCamal,Precaucion,55.2,0
2020-03-08,ElCamal,Precaucion,59.38,0
2020-03-09,ElCamal,Precaucion,53.19,0.43
2020-03-09,ElCamal,Precaucion,72.29,0.43
2020-03-09,ElCamal,Precaucion,68.38,0.43
2020-03-09,ElCamal,Precaucion,60.95,0.43
2020-03-09,ElCamal,Precaucion,56.89,0.43
2020-03-09,ElCamal,Precaucion,68.76,0.43
2020-03-10,ElCamal,Precaucion,58.45,0.51
2020-03-10,ElCamal,Precaucion,52.13,0.51
2020-03-10,ElCamal,Precaucion,52,0.51
2020-03-10,ElCamal,Precaucion,55.76,0.51
2020-03-11,ElCamal,Precaucion,67.78,0
2020-03-12,ElCamal,Precaucion,58.22,0
2020-03-12,ElCamal,Precaucion,68.96,0
2020-03-25,ElCamal,Precaucion,67.22,0
2020-03-25,ElCamal,Precaucion,63.33,0
2020-03-26,ElCamal,Precaucion,68.75,0
2020-05-14,ElCamal,Precaucion,68.49,0
2020-05-14,ElCamal,Precaucion,58.72,0
2020-05-26,ElCamal,Precaucion,52.77,0.36
2020-06-04,ElCamal,Precaucion,59.03,0.26
2020-06-11,ElCamal,Precaucion,53.46,0.18
2020-06-13,ElCamal,Precaucion,52.42,0
2020-06-24,ElCamal,Precaucion,54.35,0
2020-06-26,ElCamal,Precaucion,52.48,0.42
2020-07-06,ElCamal,Precaucion,53.08,0.38
2020-07-07,ElCamal,Precaucion,53.33,0
2020-07-08,ElCamal,Precaucion,59.02,0.4
2020-07-08,ElCamal,Precaucion,54.84,0.4
2020-07-09,ElCamal,Precaucion,60.86,0.4
2020-07-11,ElCamal,Precaucion,66.2,0
2020-07-14,ElCamal,Precaucion,67.44,0
2020-07-14,ElCamal,Precaucion,72.54,0
2020-07-28,ElCamal,Precaucion,58.03,0.29
2020-08-01,ElCamal,Precaucion,53.8,0.35
2020-08-18,ElCamal,Precaucion,67.52,0
2020-08-25,ElCamal,Precaucion,61.67,0.32
2020-08-29,ElCamal,Precaucion,65.52,0
2020-08-29,ElCamal,Precaucion,55.72,0
2020-08-31,ElCamal,Precaucion,55.06,0.27
2020-09-02,ElCamal,Precaucion,57.99,0.31
2020-09-04,ElCamal,Precaucion,74.64,0.44
2020-09-16,ElCamal,Precaucion,59.43,0.5
2020-09-17,ElCamal,Precaucion,60.74,0.27
2020-09-18,ElCamal,Precaucion,53.18,0
2020-09-19,ElCamal,Precaucion,58.06,0
2020-09-19,ElCamal,Precaucion,53.16,0
2020-09-22,ElCamal,Precaucion,58.65,0.24
2020-09-27,ElCamal,Precaucion,66.04,0.29
2020-09-27,ElCamal,Precaucion,70.38,0.29
2020-09-27,ElCamal,Precaucion,56.93,0.29
2020-09-28,ElCamal,Precaucion,51.17,0
2020-09-29,ElCamal,Precaucion,65.36,0.32
2020-09-29,ElCamal,Precaucion,54.08,0.32
2020-09-29,ElCamal,Precaucion,61.53,0.32
2020-10-11,ElCamal,Precaucion,52.93,0.17
2020-10-11,ElCamal,Precaucion,55.1,0.17
2020-10-13,ElCamal,Precaucion,72.86,0.3
2020-10-20,ElCamal,Precaucion,51.7,0.35
2020-10-27,ElCamal,Precaucion,54.7,0
2020-11-02,ElCamal,Precaucion,63.58,0.19
2020-11-03,ElCamal,Precaucion,52.42,0.08
2020-11-04,ElCamal,Precaucion,51.13,0.13
2020-11-05,ElCamal,Precaucion,52.83,0.46
2020-11-05,ElCamal,Precaucion,51.09,0.46
2020-11-05,ElCamal,Precaucion,63.15,0.46
2020-11-06,ElCamal,Precaucion,53.59,0
2020-11-06,ElCamal,Precaucion,56.59,0
2020-11-08,ElCamal,Precaucion,52.33,0
2020-11-10,ElCamal,Precaucion,64.62,0.32
2020-11-11,ElCamal,Precaucion,57.98,0.43
2020-11-11,ElCamal,Precaucion,52.89,0.43
2020-11-11,ElCamal,Precaucion,54.82,0.43
2020-11-12,ElCamal,Precaucion,56.77,0.56
2020-11-12,ElCamal,Precaucion,72.99,0.56
2020-11-13,ElCamal,Precaucion,53.08,0.31
2020-11-14,ElCamal,Precaucion,55.69,0
2020-11-14,ElCamal,Precaucion,52.51,0
2020-11-14,ElCamal,Precaucion,60.99,0
2020-11-14,ElCamal,Precaucion,54.02,0
2020-11-15,ElCamal,Precaucion,56.89,0
2020-11-15,ElCamal,Precaucion,63.88,0
2020-11-15,ElCamal,Precaucion,61.88,0
2020-11-16,ElCamal,Precaucion,54.03,0
2020-11-16,ElCamal,Precaucion,86.38,0
2020-11-16,ElCamal,Precaucion,62.57,0
2020-11-16,ElCamal,Precaucion,51.46,0
2020-11-16,ElCamal,Precaucion,60.98,0
2020-11-17,ElCamal,Precaucion,55.14,0
2020-11-19,ElCamal,Precaucion,62.45,0.49
2020-11-19,ElCamal,Precaucion,56.3,0.49
2020-11-20,ElCamal,Precaucion,55.07,0
2020-11-22,ElCamal,Precaucion,68.28,0
2020-11-22,ElCamal,Precaucion,53.55,0
2020-11-23,ElCamal,Precaucion,51.15,0
2020-11-23,ElCamal,Precaucion,59.4,0
2020-11-23,ElCamal,Precaucion,60.06,0
2020-11-23,ElCamal,Precaucion,51.52,0
2020-11-25,ElCamal,Precaucion,53.59,0.55
2020-11-26,ElCamal,Precaucion,55.03,0.45
2020-11-26,ElCamal,Precaucion,51.96,0.45
2020-11-30,ElCamal,Precaucion,54.7,0.39
2020-12-15,ElCamal,Precaucion,78.4,0.59
2020-12-16,ElCamal,Precaucion,60.75,0
2020-12-20,ElCamal,Precaucion,52.79,0.26
2020-12-29,ElCamal,Precaucion,55.12,0.48
2020-12-31,ElCamal,Precaucion,52.1,
2021-01-01,ElCamal,Precaucion,67.61,0
2021-01-01,ElCamal,Precaucion,79.06,0
2021-01-01,ElCamal,Precaucion,74.59,0
2021-01-01,ElCamal,Precaucion,145.39,0
2021-01-01,ElCamal,Emergencia,384.08,0
2021-01-01,ElCamal,Emergencia,417.83,0
2021-01-01,ElCamal,Emergencia,360.16,0
2021-01-01,ElCamal,Alarma,265.03,0
2021-01-01,ElCamal,Precaucion,148.62,0
2021-01-01,ElCamal,Alerta,239.59,0
2021-01-01,ElCamal,Alerta,223.22,0
2021-01-01,ElCamal,Alerta,202.37,0
2021-01-07,ElCamal,Precaucion,62.48,0
2021-01-11,ElCamal,Precaucion,55.5,0
2021-01-11,ElCamal,Precaucion,69.52,0
2021-01-12,ElCamal,Precaucion,63.71,0
2021-01-14,ElCamal,Precaucion,67.23,0.51
2021-01-18,ElCamal,Precaucion,57.43,0
2021-01-25,ElCamal,Precaucion,54.88,0
2021-01-25,ElCamal,Precaucion,54.09,0
2021-02-02,ElCamal,Precaucion,67.5,0.46
2021-02-03,ElCamal,Precaucion,55.55,0
2021-02-07,ElCamal,Precaucion,52.71,0.39
2021-02-08,ElCamal,Precaucion,57.78,0
2021-02-09,ElCamal,Precaucion,53.35,0.49
2021-02-12,ElCamal,Precaucion,57.68,0
2021-02-13,ElCamal,Precaucion,52.18,0.59
2021-02-15,ElCamal,Precaucion,61.38,0
2021-02-22,ElCamal,Precaucion,53.73,0
2021-02-23,ElCamal,Precaucion,68.09,0
2021-02-23,ElCamal,Precaucion,54.54,0
2021-02-27,ElCamal,Precaucion,53.97,0
2021-03-06,ElCamal,Precaucion,59.46,0.41
2021-03-08,ElCamal,Precaucion,51.23,0
2021-03-12,ElCamal,Precaucion,51.08,0
2021-03-13,ElCamal,Precaucion,55.12,0
2021-03-13,ElCamal,Precaucion,54.26,0
2021-03-14,ElCamal,Precaucion,78.88,0
2021-03-15,ElCamal,Precaucion,52.5,0
2021-03-16,ElCamal,Precaucion,51.87,0
2021-03-19,ElCamal,Precaucion,51.83,0
2021-03-21,ElCamal,Precaucion,52.96,0
2021-03-24,ElCamal,Precaucion,51.57,0
2021-03-25,ElCamal,Precaucion,77.48,0.52
2021-03-25,ElCamal,Precaucion,58.16,0.52
2021-03-28,ElCamal,Precaucion,51.61,0
2021-04-02,ElCamal,Precaucion,53.63,0.28
2021-04-07,ElCamal,Precaucion,60.06,0.51
2021-04-13,ElCamal,Precaucion,57.66,0
2021-04-20,ElCamal,Precaucion,53.07,0.28
2021-04-22,ElCamal,Precaucion,59.75,0.29
2021-04-23,ElCamal,Precaucion,54.42,0.51
2021-05-02,ElCamal,Precaucion,52.56,0
2021-05-04,ElCamal,Precaucion,60.75,0.23
2021-05-04,ElCamal,Precaucion,52.33,0.23
2021-05-28,ElCamal,Precaucion,60.51,0.37
2021-05-28,ElCamal,Precaucion,58.17,0.37
2021-05-31,ElCamal,Precaucion,77.58,0.49
2021-05-31,ElCamal,Precaucion,54.84,0.49
2021-06-05,ElCamal,Precaucion,53.97,0.35
2021-06-11,ElCamal,Precaucion,59.24,0
2021-06-11,ElCamal,Precaucion,52.12,0
2021-06-15,ElCamal,Precaucion,55.23,0
2021-06-16,ElCamal,Precaucion,52.4,0
2021-06-19,ElCamal,Precaucion,65.86,0
