Fecha,TMP,PM25,AOD_mean,AOD_median,AOD_moda,IQCA,AOD_mean_0,AOD_sum
2018-11-15,12.90222222,17.63333333,0.588,0.588,0.588,Deseable,0.0,0.0
2018-11-18,13.48958333,14.01958333,0.454,0.461,0.309,Deseable,1.917,5.58
2018-11-22,13.79541667,22.02041667,0.431,0.464,0.469,Deseable,1.272,3.71
2018-11-23,14.6775,16.93541667,0.443,0.429,0.478,Deseable,0.165,0.49
2018-11-25,14.68625,18.48208333,0.53,0.53,0.53,Deseable,0.0,0.0
2018-11-28,13.75291667,20.95625,0.433,0.445,0.445,Deseable,0.0,0.0
2018-12-01,12.97875,22.02888889,0.256,0.26,0.222,Deseable,1.547,4.55
2018-12-02,13.55125,13.78125,0.415,0.403,0.38,Deseable,0.0,0.0
2018-12-04,13.16833333,25.64791667,0.495,0.504,0.504,Aceptable,0.0,0.0
2018-12-06,13.53458333,21.42083333,0.316,0.285,0.281,Deseable,0.032,0.09
2018-12-07,14.03166667,19.19916667,0.525,0.525,0.525,Deseable,0.0,0.0
2018-12-09,14.87875,15.4,0.255,0.239,0.193,Deseable,0.293,0.86
2018-12-10,15.32708333,14.34125,0.492,0.491,0.489,Deseable,2.1,6.18
2018-12-15,14.69458333,17.18416667,0.336,0.325,0.325,Deseable,0.0,0.0
2018-12-16,15.1,13.69708333,0.257,0.262,0.246,Deseable,4.545,8.22
2018-12-23,14.8725,10.71916667,0.246,0.239,0.233,Deseable,0.252,0.74
2018-12-24,14.72875,17.51083333,0.363,0.348,0.383,Deseable,0.002,0.01
2018-12-25,15.4,8.30375,0.323,0.364,0.364,Deseable,0.666,1.96
2018-12-26,16.06041667,9.564583333,0.286,0.294,0.215,Deseable,0.353,1.04
2018-12-29,15.5075,10.535,0.295,0.269,0.451,Deseable,1.275,3.6
2018-12-30,15.325,8.2925,0.269,0.268,0.285,Deseable,0.005,0.02
2018-12-31,15.15416667,8.912916667,,,,Deseable,0.0,0.0
2019-01-01,15.20541667,15.39375,0.181,0.186,0.186,Deseable,1.229,3.25
