Fecha,Belisario,IQCA_Belisario,Belisario_AOD,Carapungo_AOD,Carapungo,IQCA_Carapungo,Centro_AOD,Centro,IQCA_Centro,Cotocollao_AOD,Cotocollao,IQCA_Cotocollao,ElCamal_AOD,ElCamal,IQCA_ElCamal,Guamani_AOD,Guamani,IQCA_Guamani,LosChillos_AOD,LosChillos,IQCA_LosChillos,SanAntonio_AOD,SanAntonio,IQCA_SanAntonio,Tumbaco_AOD,Tumbaco,IQCA_Tumbaco
2015-06-19,6.505,Deseable,250.874,282.283,12.7,Deseable,288.458,9.090416666666666,Deseable,279.578,9.300434782608695,Deseable,322.965,,Incorrecto,274.837,,Incorrecto,277.144,12.001739130434784,Deseable,255.936,,Incorrecto,185.655,,Incorrecto
2015-06-20,7.365833333333334,Deseable,421.632,,15.935416666666669,Deseable,393.779,13.360833333333334,Deseable,,9.21782608695652,Deseable,384.201,,Incorrecto,,,Incorrecto,393.794,12.068260869565217,Deseable,,,Incorrecto,346.709,,Incorrecto
2015-06-21,7.8,Deseable,455.168,,14.755416666666669,Deseable,435.0,7.68375,Deseable,,10.103478260869563,Deseable,,,Incorrecto,,,Incorrecto,,13.769565217391303,Deseable,,,Incorrecto,473.946,,Incorrecto
2015-06-22,7.34,Deseable,262.29,204.949,16.12875,Deseable,253.335,3.735833333333333,Deseable,238.141,13.097391304347829,Deseable,240.01,,Incorrecto,,,Incorrecto,231.731,18.193478260869565,Deseable,194.254,,Incorrecto,104.793,,Incorrecto
2015-06-23,7.074166666666667,Deseable,323.179,320.193,12.1425,Deseable,387.117,7.376666666666666,Deseable,302.283,6.9943478260869565,Deseable,396.615,,Incorrecto,350.856,,Incorrecto,410.7,11.466521739130435,Deseable,246.415,,Incorrecto,303.698,,Incorrecto
2015-06-24,7.06,Deseable,252.642,342.23,15.7575,Deseable,206.228,5.869583333333334,Deseable,268.362,8.198260869565217,Deseable,222.393,,Incorrecto,332.504,,Incorrecto,126.185,15.050526315789472,Deseable,,,Incorrecto,197.605,,Incorrecto
2015-06-25,5.9675,Deseable,238.215,301.595,11.576666666666666,Deseable,260.662,4.567083333333334,Deseable,249.648,6.6265217391304345,Deseable,269.418,,Incorrecto,226.527,,Incorrecto,280.806,11.597391304347829,Deseable,261.835,,Incorrecto,325.233,,Incorrecto
2015-06-26,7.416666666666667,Deseable,280.973,268.415,12.64625,Deseable,292.508,7.1875,Deseable,279.004,8.155652173913042,Deseable,284.155,,Incorrecto,204.378,,Incorrecto,229.213,10.965217391304348,Deseable,373.094,,Incorrecto,141.05,,Incorrecto
2015-06-27,6.293333333333333,Deseable,149.126,206.831,12.802916666666668,Deseable,178.949,6.451249999999999,Deseable,186.357,7.580869565217392,Deseable,170.169,,Incorrecto,144.778,,Incorrecto,97.255,11.313478260869564,Deseable,263.508,,Incorrecto,71.428,,Incorrecto
2015-06-28,4.7404166666666665,Deseable,254.448,345.432,14.213333333333331,Deseable,286.821,6.077083333333333,Deseable,304.293,8.932173913043478,Deseable,300.74,,Incorrecto,281.697,,Incorrecto,302.137,7.640434782608695,Deseable,277.681,,Incorrecto,261.229,,Incorrecto
2015-06-29,8.637083333333333,Deseable,226.559,334.535,19.102666666666668,Deseable,267.79,7.638333333333333,Deseable,331.55,10.997826086956522,Deseable,321.594,,Incorrecto,399.385,,Incorrecto,270.814,9.817391304347826,Deseable,,,Incorrecto,273.412,,Incorrecto
2015-06-30,10.132083333333334,Deseable,136.188,160.151,,Incorrecto,116.78,10.902916666666668,Deseable,221.626,16.98095238095238,Deseable,120.77,,Incorrecto,192.81,,Incorrecto,148.469,17.436521739130434,Deseable,125.092,,Incorrecto,173.814,,Incorrecto
2015-07-01,9.650833333333331,Deseable,174.481,318.714,40.8,Aceptable,169.347,9.974583333333332,Deseable,198.754,9.505652173913044,Deseable,150.402,,Incorrecto,233.363,,Incorrecto,110.89,14.615652173913045,Deseable,232.88,,Incorrecto,72.758,,Incorrecto
2015-07-02,8.527142857142858,Deseable,240.279,189.241,16.882916666666667,Deseable,220.272,7.085238095238095,Deseable,198.383,8.595217391304347,Deseable,214.527,,Incorrecto,224.438,,Incorrecto,237.39,14.727826086956522,Deseable,214.868,,Incorrecto,216.213,,Incorrecto
2015-07-03,9.365238095238096,Deseable,137.303,154.933,20.41,Deseable,150.919,9.248333333333331,Deseable,131.898,13.584285714285713,Deseable,152.991,,Incorrecto,139.412,,Incorrecto,97.553,13.126086956521736,Deseable,156.635,,Incorrecto,79.471,,Incorrecto
2015-07-04,9.264583333333333,Deseable,265.349,274.383,,Incorrecto,345.824,9.3875,Deseable,207.04,11.623478260869566,Deseable,396.697,,Incorrecto,381.771,,Incorrecto,464.434,16.735652173913046,Deseable,260.969,,Incorrecto,287.574,,Incorrecto
2015-07-05,8.941666666666666,Deseable,352.737,431.6,,Incorrecto,363.919,7.519583333333333,Deseable,,9.539565217391305,Deseable,353.273,,Incorrecto,,,Incorrecto,,16.76,Deseable,421.86,,Incorrecto,310.17,,Incorrecto
2015-07-06,17.878333333333334,Deseable,,,,Incorrecto,,17.432083333333335,Deseable,,16.32217391304348,Deseable,,,Incorrecto,,,Incorrecto,,15.115652173913045,Deseable,,,Incorrecto,,,Incorrecto
2015-07-07,14.8425,Deseable,,,,Incorrecto,547.756,15.59625,Deseable,,7.466521739130435,Deseable,499.663,,Incorrecto,,,Incorrecto,487.042,16.038695652173914,Deseable,,,Incorrecto,,,Incorrecto
2015-07-08,13.17125,Deseable,,,,Incorrecto,,12.26625,Deseable,,13.28608695652174,Deseable,,,Incorrecto,423.753,,Incorrecto,385.372,11.195652173913045,Deseable,394.006,,Incorrecto,,,Incorrecto
2015-07-09,12.693333333333332,Deseable,220.838,205.446,,Incorrecto,235.42,12.265,Deseable,218.749,12.532777777777778,Deseable,210.693,,Incorrecto,260.909,,Incorrecto,211.447,15.854500000000002,Deseable,249.686,,Incorrecto,218.987,,Incorrecto
2015-07-10,15.0,Deseable,544.0,,,Incorrecto,544.0,17.065416666666668,Deseable,,12.292608695652175,Deseable,544.0,,Incorrecto,455.777,,Incorrecto,,18.48608695652174,Deseable,347.284,,Incorrecto,,,Incorrecto
2015-07-11,9.38125,Deseable,,,,Incorrecto,,8.055,Deseable,,13.416521739130436,Deseable,,,Incorrecto,,,Incorrecto,,15.10173913043478,Deseable,444.0,,Incorrecto,,,Incorrecto
2015-07-12,14.565,Deseable,557.1,,,Incorrecto,,13.228333333333332,Deseable,,11.864347826086956,Deseable,568.0,,Incorrecto,565.935,,Incorrecto,541.726,13.02695652173913,Deseable,,,Incorrecto,480.377,,Incorrecto
2015-07-13,13.69375,Deseable,,,,Incorrecto,,13.928333333333333,Deseable,,17.022608695652174,Deseable,,,Incorrecto,,,Incorrecto,,11.481739130434782,Deseable,533.794,,Incorrecto,,,Incorrecto
2015-07-14,23.50181818181818,Deseable,,,,Incorrecto,,20.2525,Deseable,,18.062608695652173,Deseable,,,Incorrecto,,,Incorrecto,,14.82217391304348,Deseable,,,Incorrecto,,,Incorrecto
2015-07-15,15.864166666666668,Deseable,,,,Incorrecto,,19.300416666666667,Deseable,,18.975652173913044,Deseable,,,Incorrecto,,,Incorrecto,,20.719565217391303,Deseable,,,Incorrecto,,,Incorrecto
2015-07-16,16.610833333333332,Deseable,258.106,308.29,,Incorrecto,367.363,18.7775,Deseable,365.036,16.95130434782609,Deseable,464.687,,Incorrecto,,,Incorrecto,398.396,17.817391304347826,Deseable,316.469,,Incorrecto,303.507,,Incorrecto
2015-07-17,9.179166666666667,Deseable,257.269,320.514,14.934285714285712,Deseable,194.118,8.487083333333333,Deseable,313.799,10.178695652173914,Deseable,117.218,,Incorrecto,122.388,,Incorrecto,84.947,11.150434782608697,Deseable,128.061,,Incorrecto,176.35,,Incorrecto
2015-07-18,9.949166666666668,Deseable,,349.0,17.974166666666665,Deseable,,10.088333333333331,Deseable,349.0,12.79695652173913,Deseable,,,Incorrecto,,,Incorrecto,,16.605652173913043,Deseable,317.453,,Incorrecto,,,Incorrecto
2015-07-19,18.116666666666667,Deseable,,,22.22458333333333,Deseable,,19.4125,Deseable,,18.75391304347826,Deseable,,,Incorrecto,547.0,,Incorrecto,427.0,16.419999999999998,Deseable,,,Incorrecto,,,Incorrecto
2015-07-20,19.0725,Deseable,208.986,222.06,17.512083333333333,Deseable,181.316,19.188333333333333,Deseable,199.571,18.48565217391305,Deseable,194.858,,Incorrecto,279.014,,Incorrecto,231.834,15.911304347826086,Deseable,271.512,,Incorrecto,212.327,,Incorrecto
2015-07-21,20.9975,Deseable,252.634,216.94,19.92083333333333,Deseable,387.374,19.37875,Deseable,256.487,17.492173913043477,Deseable,359.947,,Incorrecto,358.48,,Incorrecto,361.977,16.173478260869565,Deseable,313.532,,Incorrecto,196.067,,Incorrecto
2015-07-22,15.501666666666669,Deseable,,,16.615,Deseable,,17.044583333333332,Deseable,,14.278695652173912,Deseable,,,Incorrecto,,,Incorrecto,,12.43695652173913,Deseable,,,Incorrecto,,,Incorrecto
2015-07-23,13.71625,Deseable,,444.0,20.83458333333333,Deseable,469.904,16.34541666666667,Deseable,,17.083478260869565,Deseable,414.109,,Incorrecto,497.979,,Incorrecto,359.088,17.30608695652174,Deseable,,,Incorrecto,,,Incorrecto
2015-07-24,6.182916666666666,Deseable,219.138,137.41,11.03375,Deseable,188.347,6.459166666666667,Deseable,155.956,6.02695652173913,Deseable,158.719,,Incorrecto,223.871,,Incorrecto,160.248,8.730869565217391,Deseable,156.165,,Incorrecto,156.604,,Incorrecto
2015-07-25,6.73,Deseable,,366.5,11.613333333333337,Deseable,,6.654166666666666,Deseable,489.613,6.954782608695653,Deseable,,,Incorrecto,377.642,,Incorrecto,,8.195652173913043,Deseable,563.176,,Incorrecto,,,Incorrecto
2015-07-26,6.103333333333333,Deseable,143.062,122.532,10.720833333333331,Deseable,146.498,6.5754166666666665,Deseable,133.305,6.541304347826086,Deseable,133.775,,Incorrecto,150.749,,Incorrecto,96.077,9.85391304347826,Deseable,169.672,,Incorrecto,62.749,,Incorrecto
2015-07-27,9.719166666666666,Deseable,,,14.791666666666666,Deseable,,8.214166666666667,Deseable,375.09,11.38608695652174,Deseable,,,Incorrecto,,,Incorrecto,,9.999565217391304,Deseable,,,Incorrecto,,,Incorrecto
2015-07-28,11.08,Deseable,,,17.555416666666666,Deseable,,12.394583333333337,Deseable,,13.173478260869564,Deseable,,,Incorrecto,,,Incorrecto,,11.578695652173913,Deseable,,,Incorrecto,,,Incorrecto
2015-07-29,12.723333333333334,Deseable,,,13.92375,Deseable,,9.004583333333334,Deseable,,11.025652173913045,Deseable,504.056,,Incorrecto,,,Incorrecto,487.005,10.586086956521738,Deseable,,,Incorrecto,572,,Incorrecto
2015-07-30,11.5625,Deseable,,,13.815416666666666,Deseable,,13.385416666666666,Deseable,,11.611739130434785,Deseable,,,Incorrecto,,,Incorrecto,,16.5085,Deseable,472.97,,Incorrecto,,,Incorrecto
2015-07-31,9.825416666666667,Deseable,288.231,,17.51590909090909,Deseable,265.331,10.010416666666666,Deseable,,13.461304347826088,Deseable,258.779,,Incorrecto,378.15,,Incorrecto,209.087,14.037391304347826,Deseable,304.348,,Incorrecto,211.837,,Incorrecto
2015-08-01,9.270416666666668,Deseable,191.81,266.069,18.820833333333333,Deseable,259.496,9.584166666666668,Deseable,299.027,15.502608695652174,Deseable,257.815,,Incorrecto,295.324,,Incorrecto,248.888,15.367391304347825,Deseable,253.416,,Incorrecto,269.887,,Incorrecto
2015-08-02,5.535,Deseable,207.776,217.52,11.575,Deseable,244.63,8.104999999999999,Deseable,229.229,9.09,Deseable,220.444,,Incorrecto,348.835,,Incorrecto,199.567,11.808695652173911,Deseable,220.486,,Incorrecto,160.139,,Incorrecto
2015-08-03,8.969583333333333,Deseable,176.579,133.432,11.906666666666666,Deseable,204.004,9.91375,Deseable,141.147,7.9943478260869565,Deseable,190.204,,Incorrecto,172.491,,Incorrecto,145.288,7.860434782608695,Deseable,169.713,,Incorrecto,166.162,,Incorrecto
2015-08-04,6.772916666666667,Deseable,244.263,225.167,10.466666666666669,Deseable,292.55,8.675833333333333,Deseable,222.504,6.991,Deseable,278.162,,Incorrecto,257.358,,Incorrecto,193.577,11.439565217391303,Deseable,188.671,,Incorrecto,173.255,,Incorrecto
2015-08-05,6.829166666666667,Deseable,177.111,237.356,12.030416666666667,Deseable,254.557,7.265833333333333,Deseable,174.936,6.785217391304348,Deseable,354.08,,Incorrecto,363.464,,Incorrecto,350.544,7.695652173913044,Deseable,196.438,,Incorrecto,292.555,,Incorrecto
2015-08-06,8.242857142857142,Deseable,158.132,250.412,15.18,Deseable,175.586,8.967272727272727,Deseable,219.349,8.149565217391304,Deseable,177.907,,Incorrecto,182.979,,Incorrecto,101.242,9.530869565217392,Deseable,213.13,,Incorrecto,49.89,,Incorrecto
2015-08-07,9.167916666666668,Deseable,,,18.810416666666665,Deseable,,8.257391304347825,Deseable,,12.701739130434785,Deseable,,,Incorrecto,,,Incorrecto,,11.634782608695652,Deseable,449.0,,Incorrecto,,,Incorrecto
2015-08-08,18.15333333333333,Deseable,,,25.475416666666664,Aceptable,,18.59541666666667,Deseable,,19.01652173913044,Deseable,,,Incorrecto,,,Incorrecto,,19.056521739130435,Deseable,,,Incorrecto,,,Incorrecto
2015-08-09,17.078333333333333,Deseable,,,18.414166666666667,Deseable,,18.566666666666663,Deseable,,19.98217391304348,Deseable,,,Incorrecto,,,Incorrecto,,14.815217391304348,Deseable,,,Incorrecto,,,Incorrecto
2015-08-10,14.292083333333332,Deseable,169.887,209.694,21.0175,Deseable,143.737,13.787083333333332,Deseable,187.093,20.333478260869565,Deseable,129.528,,Incorrecto,182.714,,Incorrecto,135.769,12.5625,Deseable,222.686,,Incorrecto,197.891,,Incorrecto
2015-08-11,12.8425,Deseable,181.844,180.511,25.265833333333333,Aceptable,177.604,13.95,Deseable,182.016,21.525,Deseable,164.471,,Incorrecto,198.794,,Incorrecto,137.811,18.45958333333333,Deseable,245.392,,Incorrecto,140.429,,Incorrecto
2015-08-12,11.988333333333337,Deseable,220.4,218.987,22.657083333333333,Deseable,249.538,12.825454545454546,Deseable,208.961,16.53304347826087,Deseable,270.924,,Incorrecto,265.727,,Incorrecto,275.597,14.97375,Deseable,191.692,,Incorrecto,282.288,,Incorrecto
2015-08-13,10.489166666666668,Deseable,234.852,284.913,18.642916666666668,Deseable,261.12,10.025,Deseable,248.254,15.064347826086957,Deseable,255.213,,Incorrecto,199.923,,Incorrecto,152.62,14.351666666666668,Deseable,316.043,,Incorrecto,123.368,,Incorrecto
2015-08-14,21.204583333333336,Deseable,,,23.3025,Deseable,,16.54153846153846,Deseable,,21.663478260869564,Deseable,,,Incorrecto,,,Incorrecto,,18.87625,Deseable,,,Incorrecto,,,Incorrecto
2015-08-15,15.345,Deseable,399.607,533.494,22.57166666666667,Deseable,392.591,16.055416666666666,Deseable,424.565,21.55260869565217,Deseable,461.603,,Incorrecto,301.418,,Incorrecto,483.624,16.266666666666666,Deseable,,,Incorrecto,472.786,,Incorrecto
2015-08-16,5.977916666666666,Deseable,,,15.90625,Deseable,,6.419583333333333,Deseable,,10.470869565217392,Deseable,,,Incorrecto,,,Incorrecto,,17.957083333333333,Deseable,,,Incorrecto,,,Incorrecto
2015-08-17,9.378333333333334,Deseable,374.517,338.037,14.784583333333332,Deseable,374.504,8.954583333333334,Deseable,321.565,10.168695652173913,Deseable,401.075,,Incorrecto,354.575,,Incorrecto,417.716,13.70409090909091,Deseable,333.833,,Incorrecto,280.271,,Incorrecto
2015-08-18,10.46,Deseable,92.577,104.457,20.36583333333333,Deseable,106.2,9.405833333333334,Deseable,107.834,13.770869565217392,Deseable,102.051,,Incorrecto,152.625,,Incorrecto,41.742,12.105652173913043,Deseable,124.562,,Incorrecto,61.091,,Incorrecto
2015-08-19,10.318333333333332,Deseable,368.552,403.808,17.787916666666664,Deseable,355.668,10.285,Deseable,359.617,12.126956521739132,Deseable,348.774,,Incorrecto,457.15,,Incorrecto,411.541,16.360869565217392,Deseable,434.819,,Incorrecto,,,Incorrecto
2015-08-20,8.124583333333334,Deseable,283.453,230.409,13.840000000000002,Deseable,348.262,9.07125,Deseable,244.657,9.517391304347829,Deseable,346.333,,Incorrecto,336.09,,Incorrecto,309.543,12.911304347826086,Deseable,269.474,,Incorrecto,270.438,,Incorrecto
2015-08-21,11.175,Deseable,,,22.147916666666664,Deseable,,10.622916666666669,Deseable,,11.308636363636364,Deseable,,,Incorrecto,,,Incorrecto,,12.748260869565216,Deseable,,,Incorrecto,,,Incorrecto
2015-08-22,12.878749999999998,Deseable,206.498,287.081,29.66708333333333,Aceptable,223.851,15.74,Deseable,253.464,21.73130434782609,Deseable,243.601,,Incorrecto,218.597,,Incorrecto,193.126,19.407391304347826,Deseable,230.508,,Incorrecto,105.851,,Incorrecto
2015-08-23,18.76,Deseable,,,28.71666666666667,Aceptable,,20.43916666666667,Deseable,,25.920869565217394,Aceptable,,,Incorrecto,,,Incorrecto,,21.91565217391304,Deseable,,,Incorrecto,,,Incorrecto
2015-08-24,14.201904761904762,Deseable,369.607,,22.484166666666667,Deseable,431.439,20.72208333333333,Deseable,400.73,14.977826086956522,Deseable,429.314,,Incorrecto,,,Incorrecto,452.886,21.44695652173913,Deseable,,,Incorrecto,301.847,,Incorrecto
2015-08-25,20.898333333333333,Deseable,,,22.170588235294115,Deseable,,17.86583333333333,Deseable,,20.144782608695653,Deseable,,,Incorrecto,,,Incorrecto,,20.19391304347826,Deseable,,,Incorrecto,,,Incorrecto
2015-08-26,17.672916666666666,Deseable,240.38,238.175,18.572222222222223,Deseable,297.45,18.477916666666665,Deseable,272.086,21.88391304347826,Deseable,313.555,,Incorrecto,311.668,,Incorrecto,307.473,17.84913043478261,Deseable,280.759,,Incorrecto,300.864,,Incorrecto
2015-08-27,45.71083333333333,Aceptable,348.852,328.713,51.34272727272728,Precaucion,,36.3425,Aceptable,312.123,27.418260869565216,Aceptable,,,Incorrecto,,,Incorrecto,,17.333913043478262,Deseable,354.349,,Incorrecto,332.435,,Incorrecto
2015-08-28,11.8675,Deseable,,414.246,19.02083333333333,Deseable,,11.77125,Deseable,420.151,13.968695652173912,Deseable,,,Incorrecto,,,Incorrecto,,20.794347826086955,Deseable,395.119,,Incorrecto,,,Incorrecto
2015-08-29,7.480833333333333,Deseable,323.473,341.853,13.80375,Deseable,280.253,7.350416666666667,Deseable,363.275,9.019130434782609,Deseable,313.272,,Incorrecto,,,Incorrecto,300.632,10.886956521739132,Deseable,377.344,,Incorrecto,230.373,,Incorrecto
2015-08-30,6.057916666666667,Deseable,563.31,,16.736666666666668,Deseable,,7.102916666666666,Deseable,,7.706086956521739,Deseable,,,Incorrecto,,,Incorrecto,552.181,9.019565217391303,Deseable,,,Incorrecto,486.959,,Incorrecto
2015-08-31,7.662083333333332,Deseable,412.542,,19.4325,Deseable,,7.82,Deseable,334.863,8.972608695652173,Deseable,,,Incorrecto,354.072,,Incorrecto,441.0,12.830434782608696,Deseable,532.851,,Incorrecto,412.461,,Incorrecto
2015-09-01,9.567916666666669,Deseable,,,17.797916666666666,Deseable,,11.659583333333332,Deseable,,12.419999999999998,Deseable,,,Incorrecto,,,Incorrecto,,12.704347826086956,Deseable,,,Incorrecto,,,Incorrecto
2015-09-02,10.368333333333334,Deseable,369.169,337.082,18.493333333333336,Deseable,,8.661666666666667,Deseable,350.949,13.58608695652174,Deseable,,,Incorrecto,,,Incorrecto,420.0,13.48217391304348,Deseable,298.91,,Incorrecto,297.167,,Incorrecto
2015-09-03,8.790833333333333,Deseable,421.955,488.227,21.476250000000004,Deseable,480.158,9.494583333333331,Deseable,426.901,12.103478260869563,Deseable,554.782,,Incorrecto,484.315,,Incorrecto,427.204,18.149565217391302,Deseable,346.637,,Incorrecto,318.129,,Incorrecto
2015-09-04,10.293333333333331,Deseable,167.915,111.316,24.0325,Deseable,155.035,9.927083333333334,Deseable,109.068,22.152083333333334,Deseable,160.822,,Incorrecto,182.913,,Incorrecto,179.312,20.52521739130435,Deseable,180.368,,Incorrecto,195.148,,Incorrecto
2015-09-05,10.823333333333332,Deseable,312.68,240.847,23.27541666666667,Deseable,288.66,11.839166666666666,Deseable,205.307,19.68208333333333,Deseable,269.135,,Incorrecto,321.604,,Incorrecto,266.39,21.61782608695652,Deseable,259.563,,Incorrecto,275.778,,Incorrecto
2015-09-06,12.474583333333332,Deseable,,,20.86125,Deseable,,11.429565217391303,Deseable,,16.0,Deseable,,,Incorrecto,,,Incorrecto,,18.24782608695652,Deseable,,,Incorrecto,,,Incorrecto
2015-09-07,18.24083333333333,Deseable,236.12,507.676,25.703333333333333,Aceptable,291.746,30.082083333333333,Aceptable,420.495,22.02541666666667,Deseable,277.982,,Incorrecto,387.553,,Incorrecto,285.799,32.28913043478261,Aceptable,515.821,,Incorrecto,236.379,,Incorrecto
2015-09-08,14.236666666666666,Deseable,333.173,421.212,21.28375,Deseable,320.265,11.780416666666667,Deseable,394.441,20.967916666666667,Deseable,306.372,,Incorrecto,371.862,,Incorrecto,217.336,18.597391304347827,Deseable,355.753,,Incorrecto,188.404,,Incorrecto
2015-09-09,17.708333333333332,Deseable,438.826,414.611,24.64375,Deseable,,20.7175,Deseable,403.151,22.97458333333333,Deseable,,,Incorrecto,,,Incorrecto,,18.27913043478261,Deseable,458.786,,Incorrecto,422.882,,Incorrecto
2015-09-10,14.500416666666666,Deseable,486.941,594.0,27.00125,Aceptable,489.884,13.768333333333333,Deseable,541.592,21.124782608695654,Deseable,510.49,,Incorrecto,481.289,,Incorrecto,439.908,16.86913043478261,Deseable,,,Incorrecto,379.003,,Incorrecto
2015-09-11,16.17625,Deseable,,,30.50916666666667,Aceptable,,15.558750000000002,Deseable,,24.72478260869565,Deseable,,,Incorrecto,,,Incorrecto,,20.68304347826087,Deseable,,,Incorrecto,,,Incorrecto
2015-09-12,12.882916666666668,Deseable,130.508,154.119,24.14,Deseable,144.657,12.177083333333334,Deseable,139.698,17.416666666666668,Deseable,154.536,,Incorrecto,205.369,,Incorrecto,131.987,17.416086956521738,Deseable,160.558,,Incorrecto,90.743,,Incorrecto
2015-09-13,9.7175,Deseable,51.465,48.662,19.998,Deseable,56.031,11.04625,Deseable,54.394,12.633333333333333,Deseable,47.028,,Incorrecto,66.983,,Incorrecto,32.945,9.778260869565218,Deseable,68.542,,Incorrecto,40.769,,Incorrecto
