Fecha,TMP,PM25,AOD_mean,AOD_median,AOD_moda,IQCA,AOD_mean_0,AOD_sum
2018-11-22,13.659130434782607,26.239565217391306,0.443,0.444,0.444,Aceptable,1.303,3.8
2018-11-23,14.363333333333337,22.339166666666667,0.48,0.488,0.46,Deseable,0.709,2.09
2018-11-25,14.428333333333333,19.985416666666666,0.573,0.575,0.575,Deseable,0.0,0.0
2018-11-28,13.82625,29.701666666666668,0.368,0.37,0.367,Aceptable,0.154,0.46
2018-12-01,13.105,28.08111111111111,0.299,0.289,0.292,Aceptable,2.09,6.15
2018-12-02,13.46125,18.78291666666667,0.35,0.339,0.368,Deseable,3.014,8.78
2018-12-04,12.829583333333334,31.37833333333333,0.481,0.48,0.446,Aceptable,0.416,1.21
2018-12-06,13.1425,24.85625,0.307,0.316,0.242,Deseable,2.267,6.46
2018-12-09,14.92625,18.086666666666662,0.312,0.305,0.319,Deseable,1.607,4.73
2018-12-10,15.178333333333336,16.874166666666667,0.527,0.533,0.538,Deseable,3.37,9.92
2018-12-14,14.1,20.940454545454543,0.527,0.527,0.527,Deseable,0.0,0.0
2018-12-16,15.185833333333331,18.49625,0.248,0.243,0.216,Deseable,4.764,7.46
2018-12-17,14.776666666666666,22.07708333333333,0.514,0.517,0.517,Deseable,0.822,2.42
2018-12-22,14.144166666666663,19.432,0.421,0.431,0.438,Deseable,1.512,4.41
2018-12-23,14.941666666666668,15.157368421052633,0.176,0.178,0.181,Deseable,1.658,4.88
2018-12-25,15.3425,12.379166666666668,0.393,0.382,0.36,Deseable,1.782,5.24
2018-12-26,16.510833333333334,14.927916666666668,0.307,0.312,0.285,Deseable,2.27,6.68
2018-12-29,15.865416666666668,19.069166666666668,0.33,0.341,0.37,Deseable,1.885,5.27
2018-12-30,15.52875,12.888333333333334,0.278,0.281,0.292,Deseable,3.046,8.02
2018-12-31,15.287916666666668,15.5575,,,,Deseable,0.0,0.0
2019-01-01,15.0725,27.955416666666665,0.192,0.192,0.186,Aceptable,2.685,5.36
2019-01-02,15.895,11.5025,0.203,0.197,0.196,Deseable,2.219,5.73
2019-01-03,16.151666666666667,16.1225,0.387,0.405,0.318,Deseable,0.045,0.13
2019-01-05,16.15125,14.537916666666666,0.383,0.389,0.473,Deseable,2.888,8.0
2019-01-07,12.824166666666663,24.906666666666663,0.515,0.515,0.515,Deseable,0.0,0.0
2019-01-09,12.691249999999998,25.122916666666665,0.43,0.43,0.43,Aceptable,0.0,0.0
2019-01-12,14.0675,18.914583333333333,0.34,0.364,0.364,Deseable,1.004,1.74
2019-01-14,13.667916666666663,20.78708333333333,0.436,0.449,0.344,Deseable,0.822,2.4
2019-01-15,14.054583333333332,22.22875,0.497,0.49,0.478,Deseable,2.098,6.24
2019-01-18,15.183333333333332,25.01136363636364,0.447,0.443,0.425,Aceptable,3.449,9.71
2019-01-21,15.955,17.352083333333333,0.334,0.338,0.427,Deseable,0.64,1.86
2019-01-22,16.673333333333336,18.954583333333336,0.262,0.254,0.216,Deseable,0.244,0.73
2019-01-23,16.77625,18.692916666666665,0.261,0.25,0.17,Deseable,3.329,8.08
2019-01-24,16.922083333333333,13.193333333333332,0.341,0.334,0.334,Deseable,0.807,2.37
2019-01-25,16.160416666666666,19.80875,0.262,0.251,0.214,Deseable,1.538,4.48
2019-01-26,16.72375,18.91583333333333,0.216,0.215,0.215,Deseable,2.376,6.38
2019-01-27,15.76,18.052916666666665,0.351,0.345,0.338,Deseable,3.141,9.24
2019-01-30,14.014166666666668,20.116666666666667,0.496,0.478,0.44,Deseable,1.148,3.34
2019-02-02,15.243333333333332,19.22041666666667,0.494,0.495,0.461,Deseable,0.038,0.11
2019-02-06,14.9775,23.91333333333333,0.531,0.555,0.5,Deseable,0.712,2.08
2019-02-08,13.979583333333332,25.40416666666667,0.438,0.451,0.46,Aceptable,2.222,5.22
2019-02-10,14.485833333333332,18.170416666666664,0.57,0.576,0.596,Deseable,1.693,4.88
2019-02-12,15.659565217391306,18.0915,0.467,0.471,0.42,Deseable,2.499,7.06
2019-02-15,15.335833333333332,25.954166666666666,0.416,0.42,0.4,Aceptable,6.378,12.75
2019-02-16,15.75125,26.555000000000003,0.391,0.376,0.373,Aceptable,3.218,9.28
2019-02-17,15.800833333333337,20.819166666666668,0.293,0.295,0.213,Deseable,3.418,9.14
2019-02-22,15.75,20.821250000000003,0.823,0.859,0.786,Deseable,1.428,3.82
2019-02-26,14.191250000000002,25.88458333333333,0.535,0.533,0.486,Aceptable,0.21,0.56
2019-03-01,13.485833333333334,18.0275,0.555,0.56,0.544,Deseable,3.723,9.63
2019-03-08,15.699583333333337,26.7625,0.31,0.306,0.302,Aceptable,3.787,8.22
2019-03-10,15.888333333333334,13.150416666666668,0.444,0.439,0.396,Deseable,0.0,0.0
2019-03-12,15.0025,20.71208333333333,0.326,0.327,0.233,Deseable,0.755,1.32
2019-03-14,15.460833333333332,22.0225,0.439,0.423,0.379,Deseable,7.397,8.47
2019-03-16,15.882083333333334,20.71375,0.206,0.202,0.192,Deseable,4.392,6.27
2019-03-17,16.320416666666667,19.18166666666667,0.532,0.537,0.561,Deseable,1.502,1.97
2019-03-21,14.387916666666667,23.5525,0.367,0.377,0.296,Deseable,1.376,1.15
2019-03-23,13.692916666666669,38.115,0.365,0.355,0.314,Aceptable,7.411,8.37
2019-03-24,13.999583333333334,34.78541666666667,0.582,0.582,0.582,Aceptable,0.046,0.06
2019-03-26,15.414583333333333,22.7575,0.519,0.546,0.568,Deseable,3.894,5.32
2019-03-28,14.875,23.98208333333333,0.375,0.359,0.358,Deseable,5.407,5.91
2019-04-02,13.29952380952381,14.045,0.59,0.59,0.59,Deseable,0.0,0.0
2019-04-06,13.550833333333337,19.780416666666667,0.492,0.489,0.499,Deseable,4.336,8.51
2019-04-09,14.14,27.76375,0.259,0.254,0.246,Aceptable,3.413,6.7
2019-04-11,14.871250000000002,24.054166666666664,0.349,0.36,0.329,Deseable,3.379,6.63
2019-04-13,15.37375,15.664583333333333,0.311,0.305,0.305,Deseable,1.365,2.68
2019-04-14,15.56875,16.92875,0.437,0.445,0.456,Deseable,2.17,4.32
2019-04-16,15.332083333333332,18.91,0.292,0.278,0.238,Deseable,2.58,5.14
2019-04-18,14.905416666666667,21.23208333333333,0.409,0.411,0.411,Deseable,0.0,0.0
2019-04-22,13.494166666666668,18.615416666666665,0.479,0.486,0.535,Deseable,6.64,13.03
2019-04-25,15.33,30.52375,0.436,0.436,0.436,Aceptable,0.0,0.0
2019-04-28,16.195416666666667,19.3425,0.52,0.52,0.52,Deseable,0.0,0.0
2019-05-01,16.529166666666665,14.745416666666666,0.182,0.187,0.187,Deseable,4.488,5.49
2019-05-02,16.359583333333333,17.235,0.299,0.297,0.248,Deseable,2.528,4.78
2019-05-04,15.46375,14.172083333333331,0.349,0.349,0.35,Deseable,3.191,5.85
2019-05-05,16.621666666666666,9.531666666666666,0.498,0.498,0.498,Deseable,0.0,0.0
2019-05-06,16.631666666666664,13.805,0.434,0.441,0.427,Deseable,4.666,9.15
2019-05-11,15.070416666666668,23.59875,0.266,0.272,0.256,Deseable,1.954,3.83
2019-05-16,15.518333333333333,17.381249999999998,0.305,0.295,0.278,Deseable,3.589,7.15
2019-05-18,14.481666666666667,15.8425,0.463,0.469,0.414,Deseable,0.161,0.25
2019-05-22,15.099583333333332,19.216666666666665,0.326,0.337,0.337,Deseable,4.984,9.41
2019-05-24,14.575,16.220833333333335,0.194,0.183,0.174,Deseable,1.892,3.71
2019-05-25,14.262083333333337,16.75375,0.495,0.489,0.542,Deseable,0.899,1.79
2019-05-26,14.358333333333334,17.266666666666666,1.319,1.32,1.32,Deseable,0.0,0.0
2019-05-27,14.838333333333331,29.17,0.387,0.395,0.392,Aceptable,2.643,5.19
2019-06-01,14.097499999999998,19.80625,0.446,0.437,0.404,Deseable,1.313,2.62
2019-06-04,15.89,20.81875,0.287,0.283,0.283,Deseable,3.448,6.87
2019-06-08,15.739166666666668,24.271666666666665,0.265,0.266,0.288,Deseable,1.282,2.59
2019-06-09,15.23375,18.45833333333333,0.343,0.342,0.313,Deseable,0.6,1.18
2019-06-11,13.956666666666663,24.349166666666665,0.531,0.54,0.449,Deseable,0.0,0.0
2019-06-17,15.942083333333334,12.457083333333337,0.247,0.236,0.234,Deseable,2.599,5.18
2019-06-18,15.913333333333334,11.007916666666668,0.412,0.413,0.519,Deseable,1.449,2.84
2019-06-19,15.650416666666668,12.92375,0.196,0.197,0.197,Deseable,5.536,6.03
2019-06-25,15.408333333333331,30.567083333333333,0.274,0.278,0.294,Aceptable,7.922,8.43
2019-06-26,16.37666666666667,33.09875,0.111,0.115,0.119,Aceptable,1.637,3.2
2019-06-27,16.400000000000002,21.015833333333333,0.17,0.167,0.143,Deseable,5.372,5.35
2019-06-28,16.321666666666665,15.86875,0.135,0.127,0.117,Deseable,2.355,3.86
