Fecha,Estacion,Nivel,Valor
2023-05-20 13:00:00,Guamani,Precaucion,89.72
2023-05-20 14:00:00,Guamani,Precaucion,86.14
2023-05-20 17:00:00,Guamani,Precaucion,62.47
2023-05-20 18:00:00,Guamani,Precaucion,70.09
2023-05-21 07:00:00,Guamani,Precaucion,69.95
2023-05-21 14:00:00,Guamani,Precaucion,57.44
2023-05-21 15:00:00,Guamani,Precaucion,140.45
2023-05-21 17:00:00,Guamani,Precaucion,123.21
2023-05-21 18:00:00,Guamani,Precaucion,51.22
2023-05-22 07:00:00,Guamani,Precaucion,53.83
2023-05-23 12:00:00,Guamani,Precaucion,51.59
2023-05-23 23:00:00,Guamani,Precaucion,62.48
2023-05-24 00:00:00,Guamani,Precaucion,51.16
2023-05-24 11:00:00,Guamani,Precaucion,57.81
2023-05-24 12:00:00,Guamani,Precaucion,74.57
2023-05-24 22:00:00,Guamani,Precaucion,52.28
2023-05-31 12:00:00,Guamani,Precaucion,71.25
2023-05-31 14:00:00,Guamani,Precaucion,57.61
2023-05-31 17:00:00,Guamani,Precaucion,52.51
2023-06-01 03:00:00,Guamani,Precaucion,92.6
2023-06-01 19:00:00,Guamani,Precaucion,59.8
2023-06-03 14:00:00,Guamani,Precaucion,55.13
2023-06-08 21:00:00,Guamani,Precaucion,51.92
2023-06-08 22:00:00,Guamani,Precaucion,136.81
2023-06-09 14:00:00,Guamani,Precaucion,65.14
2023-06-09 15:00:00,Guamani,Precaucion,56.25
2023-06-09 18:00:00,Guamani,Precaucion,106.98
2023-06-09 19:00:00,Guamani,Precaucion,52.26
2023-06-10 11:00:00,Guamani,Precaucion,52.02
2023-06-10 13:00:00,Guamani,Precaucion,65.04
2023-06-10 16:00:00,Guamani,Precaucion,81.65
2023-06-11 14:00:00,Guamani,Alerta,184.17
2023-06-11 16:00:00,Guamani,Precaucion,75.01
2023-06-11 19:00:00,Guamani,Precaucion,60.68
2023-06-11 23:00:00,Guamani,Precaucion,82.35
2023-06-12 13:00:00,Guamani,Precaucion,72.78
2023-06-12 18:00:00,Guamani,Precaucion,110.28
2023-06-12 19:00:00,Guamani,Alerta,166.47
2023-06-12 20:00:00,Guamani,Precaucion,67.17
2023-06-13 13:00:00,Guamani,Precaucion,51.34
2023-06-13 17:00:00,Guamani,Precaucion,146.12
2023-06-13 19:00:00,Guamani,Precaucion,102.0
2023-06-14 16:00:00,Guamani,Alerta,156.85
2023-06-14 17:00:00,Guamani,Precaucion,83.07
2023-06-15 15:00:00,Guamani,Precaucion,111.55
2023-06-15 16:00:00,Guamani,Precaucion,74.61
2023-06-15 19:00:00,Guamani,Precaucion,56.54
2023-06-18 18:00:00,Guamani,Precaucion,88.9
2023-06-19 02:00:00,Guamani,Precaucion,54.0
2023-06-19 06:00:00,Guamani,Precaucion,54.95
2023-06-19 15:00:00,Guamani,Precaucion,130.59
2023-06-19 16:00:00,Guamani,Precaucion,64.52
2023-06-19 23:00:00,Guamani,Precaucion,69.08
2023-06-20 13:00:00,Guamani,Precaucion,83.15
2023-06-20 15:00:00,Guamani,Precaucion,58.51
2023-06-20 16:00:00,Guamani,Precaucion,116.56
2023-06-21 17:00:00,Guamani,Precaucion,74.59
2023-06-21 18:00:00,Guamani,Precaucion,69.85
2023-06-21 21:00:00,Guamani,Precaucion,58.33
2023-06-22 01:00:00,Guamani,Alerta,215.65
2023-06-23 18:00:00,Guamani,Precaucion,52.45
2023-06-23 19:00:00,Guamani,Precaucion,76.73
2023-06-23 20:00:00,Guamani,Precaucion,70.56
2023-06-26 23:00:00,Guamani,Alerta,155.63
2023-07-04 21:00:00,Guamani,Precaucion,55.35
2023-07-05 17:00:00,Guamani,Precaucion,90.41
2023-07-06 15:00:00,Guamani,Precaucion,53.29
2023-07-06 19:00:00,Guamani,Precaucion,56.77
2023-07-06 21:00:00,Guamani,Precaucion,117.08
2023-07-08 19:00:00,Guamani,Precaucion,62.78
2023-07-09 18:00:00,Guamani,Precaucion,113.16
2023-07-10 16:00:00,Guamani,Precaucion,81.48
2023-07-12 15:00:00,Guamani,Precaucion,72.3
2023-07-13 14:00:00,Guamani,Precaucion,80.1
2023-07-16 20:00:00,Guamani,Precaucion,75.82
2023-07-22 18:00:00,Guamani,Precaucion,73.28
2023-07-25 16:00:00,Guamani,Precaucion,68.46
2023-07-26 19:00:00,Guamani,Precaucion,93.29
2023-07-26 21:00:00,Guamani,Precaucion,53.38
2023-07-27 17:00:00,Guamani,Precaucion,80.9
2023-07-28 14:00:00,Guamani,Precaucion,52.62
2023-07-28 16:00:00,Guamani,Precaucion,57.73
2023-07-30 23:00:00,Guamani,Precaucion,116.87
2023-07-31 14:00:00,Guamani,Precaucion,51.85
2023-08-03 21:00:00,Guamani,Precaucion,55.23
2023-08-04 17:00:00,Guamani,Precaucion,52.64
2023-08-04 19:00:00,Guamani,Precaucion,61.65
2023-08-04 21:00:00,Guamani,Precaucion,93.85
2023-08-06 15:00:00,Guamani,Precaucion,134.24
2023-08-06 21:00:00,Guamani,Precaucion,63.02
2023-08-09 18:00:00,Guamani,Precaucion,51.83
2023-08-10 21:00:00,Guamani,Precaucion,61.56
2023-08-10 23:00:00,Guamani,Precaucion,64.15
2023-08-11 17:00:00,Guamani,Precaucion,82.64
2023-08-11 18:00:00,Guamani,Precaucion,73.53
2023-08-12 19:00:00,Guamani,Precaucion,86.4
2023-08-12 21:00:00,Guamani,Precaucion,80.04
2023-08-13 22:00:00,Guamani,Precaucion,51.01
2023-08-14 22:00:00,Guamani,Precaucion,55.33
2023-08-15 16:00:00,Guamani,Precaucion,67.98
2023-08-15 19:00:00,Guamani,Precaucion,64.29
2023-08-16 14:00:00,Guamani,Precaucion,99.63
2023-08-16 18:00:00,Guamani,Precaucion,63.35
2023-08-16 19:00:00,Guamani,Precaucion,118.5
2023-08-18 16:00:00,Guamani,Precaucion,75.76
2023-08-19 15:00:00,Guamani,Precaucion,83.2
2023-08-19 18:00:00,Guamani,Precaucion,69.71
2023-08-21 20:00:00,Guamani,Precaucion,53.76
2023-08-23 04:00:00,Guamani,Precaucion,71.3
2023-08-26 17:00:00,Guamani,Precaucion,51.07
2023-08-26 19:00:00,Guamani,Precaucion,87.96
2023-08-26 21:00:00,Guamani,Precaucion,59.52
2023-08-27 20:00:00,Guamani,Precaucion,61.61
2023-08-30 20:00:00,Guamani,Precaucion,74.27
2023-09-02 16:00:00,Guamani,Precaucion,59.45
2023-09-03 02:00:00,Guamani,Alerta,196.79
2023-09-03 21:00:00,Guamani,Precaucion,60.05
2023-09-06 22:00:00,Guamani,Precaucion,52.15
2023-09-10 17:00:00,Guamani,Precaucion,76.39
2023-09-10 18:00:00,Guamani,Precaucion,61.23
2023-09-12 16:00:00,Guamani,Precaucion,54.49
2023-09-13 19:00:00,Guamani,Precaucion,67.42
2023-09-14 19:00:00,Guamani,Precaucion,82.74
2023-09-21 18:00:00,Guamani,Precaucion,68.16
2023-09-24 18:00:00,Guamani,Precaucion,88.51
2023-09-24 19:00:00,Guamani,Alerta,210.37
2023-09-26 15:00:00,Guamani,Precaucion,67.9
2023-09-27 03:00:00,Guamani,Precaucion,57.54
2023-09-27 04:00:00,Guamani,Precaucion,71.11
2023-09-27 07:00:00,Guamani,Precaucion,54.94
2023-09-27 11:00:00,Guamani,Precaucion,51.21
2023-09-27 15:00:00,Guamani,Precaucion,123.7
2023-09-28 02:00:00,Guamani,Precaucion,69.98
2023-09-28 03:00:00,Guamani,Precaucion,58.08
2023-09-28 16:00:00,Guamani,Precaucion,60.39
2023-09-28 17:00:00,Guamani,Precaucion,64.71
2023-09-30 01:00:00,Guamani,Precaucion,98.87
2023-10-02 11:00:00,Guamani,Precaucion,52.9
2023-10-02 12:00:00,Guamani,Precaucion,54.72
2023-10-02 15:00:00,Guamani,Precaucion,62.28
2023-10-04 11:00:00,Guamani,Precaucion,62.69
2023-10-06 11:00:00,Guamani,Precaucion,72.83
2023-10-06 12:00:00,Guamani,Precaucion,51.99
2023-10-06 20:00:00,Guamani,Precaucion,56.91
2023-10-07 16:00:00,Guamani,Precaucion,84.18
2023-10-08 19:00:00,Guamani,Precaucion,69.2
2023-10-08 20:00:00,Guamani,Precaucion,65.71
2023-10-09 19:00:00,Guamani,Precaucion,77.57
2023-10-11 00:00:00,Guamani,Precaucion,59.02
2023-10-11 01:00:00,Guamani,Precaucion,70.95
2023-10-11 15:00:00,Guamani,Precaucion,57.02
2023-10-11 16:00:00,Guamani,Precaucion,51.94
2023-10-11 20:00:00,Guamani,Precaucion,51.58
2023-10-12 15:00:00,Guamani,Precaucion,69.6
2023-10-12 20:00:00,Guamani,Precaucion,60.02
2023-10-13 14:00:00,Guamani,Precaucion,59.71
2023-10-13 17:00:00,Guamani,Precaucion,88.84
2023-10-17 15:00:00,Guamani,Precaucion,66.31
2023-10-17 16:00:00,Guamani,Precaucion,56.56
2023-10-18 19:00:00,Guamani,Precaucion,77.22
2023-10-21 17:00:00,Guamani,Precaucion,74.25
2023-10-22 17:00:00,Guamani,Precaucion,54.59
2023-10-22 18:00:00,Guamani,Precaucion,54.82
2023-10-23 17:00:00,Guamani,Precaucion,55.24
2023-10-23 20:00:00,Guamani,Precaucion,52.17
2023-10-23 21:00:00,Guamani,Precaucion,68.04
2023-10-24 16:00:00,Guamani,Precaucion,75.74
2023-10-25 16:00:00,Guamani,Precaucion,100.11
2023-10-25 17:00:00,Guamani,Precaucion,54.8
2023-10-30 11:00:00,Guamani,Precaucion,58.83
2023-11-03 00:00:00,Guamani,Precaucion,59.69
2023-11-03 15:00:00,Guamani,Precaucion,80.62
2023-11-03 16:00:00,Guamani,Precaucion,57.79
2023-11-04 18:00:00,Guamani,Precaucion,57.91
2023-11-08 16:00:00,Guamani,Precaucion,64.22
2023-11-08 19:00:00,Guamani,Precaucion,67.21
2023-11-08 20:00:00,Guamani,Precaucion,66.23
2023-11-09 15:00:00,Guamani,Precaucion,66.26
2023-11-10 17:00:00,Guamani,Precaucion,134.65
2023-11-11 16:00:00,Guamani,Precaucion,67.94
2023-11-12 22:00:00,Guamani,Precaucion,60.5
2023-11-13 17:00:00,Guamani,Precaucion,95.22
2023-11-13 18:00:00,Guamani,Precaucion,87.5
2023-11-14 16:00:00,Guamani,Precaucion,55.03
2023-11-14 18:00:00,Guamani,Precaucion,64.88
2023-11-14 19:00:00,Guamani,Precaucion,53.73
2023-11-16 22:00:00,Guamani,Precaucion,83.12
2023-11-17 21:00:00,Guamani,Precaucion,53.61
2023-11-30 18:00:00,Guamani,Precaucion,57.98
2023-11-30 20:00:00,Guamani,Precaucion,66.27
2023-12-01 15:00:00,Guamani,Precaucion,91.15
2023-12-02 17:00:00,Guamani,Precaucion,82.14
2023-12-02 21:00:00,Guamani,Precaucion,149.03
2023-12-04 16:00:00,Guamani,Precaucion,54.31
2023-12-04 17:00:00,Guamani,Precaucion,87.05
2023-12-05 11:00:00,Guamani,Precaucion,72.14
2023-12-07 16:00:00,Guamani,Precaucion,53.93
2023-12-17 18:00:00,Guamani,Precaucion,75.89
2023-12-17 19:00:00,Guamani,Precaucion,78.01
2023-12-18 12:00:00,Guamani,Precaucion,63.76
2023-12-18 18:00:00,Guamani,Precaucion,58.0
2023-12-20 19:00:00,Guamani,Precaucion,73.01
2023-12-21 19:00:00,Guamani,Precaucion,59.27
2023-12-22 17:00:00,Guamani,Precaucion,60.16
2023-12-22 19:00:00,Guamani,Precaucion,64.99
2023-12-22 20:00:00,Guamani,Precaucion,60.89
2023-12-23 17:00:00,Guamani,Precaucion,80.0
2023-12-31 00:00:00,Guamani,Precaucion,115.68
2023-12-31 01:00:00,Guamani,Precaucion,89.1
2023-12-31 22:00:00,Guamani,Precaucion,83.61
2024-01-01 02:00:00,Guamani,Precaucion,65.25
2024-01-01 03:00:00,Guamani,Precaucion,65.26
2024-01-01 04:00:00,Guamani,Precaucion,63.46
2024-01-01 05:00:00,Guamani,Alarma,304.59
2024-01-01 06:00:00,Guamani,Emergencia,745.94
2024-01-01 07:00:00,Guamani,Emergencia,539.62
2024-01-01 08:00:00,Guamani,Emergencia,599.07
2024-01-01 09:00:00,Guamani,Emergencia,655.62
2024-01-01 10:00:00,Guamani,Emergencia,583.87
2024-01-01 11:00:00,Guamani,Emergencia,478.12
2024-01-01 12:00:00,Guamani,Emergencia,410.77
2024-01-01 13:00:00,Guamani,Alerta,210.27
2024-01-01 14:00:00,Guamani,Precaucion,100.21
2024-01-02 11:00:00,Guamani,Precaucion,66.98
2024-01-02 12:00:00,Guamani,Precaucion,72.81
2024-01-03 12:00:00,Guamani,Precaucion,51.11
2024-01-05 17:00:00,Guamani,Precaucion,61.08
2024-01-06 14:00:00,Guamani,Precaucion,62.93
2024-01-07 18:00:00,Guamani,Precaucion,62.25
2024-01-07 19:00:00,Guamani,Precaucion,54.2
2024-01-07 21:00:00,Guamani,Precaucion,60.67
2024-01-08 13:00:00,Guamani,Precaucion,57.32
2024-01-09 19:00:00,Guamani,Precaucion,83.22
2024-01-10 17:00:00,Guamani,Precaucion,90.1
2024-01-11 17:00:00,Guamani,Precaucion,63.19
2024-01-11 18:00:00,Guamani,Precaucion,87.64
2024-01-12 18:00:00,Guamani,Precaucion,57.04
2024-01-13 16:00:00,Guamani,Precaucion,60.78
2024-01-14 16:00:00,Guamani,Precaucion,59.83
2024-01-15 02:00:00,Guamani,Precaucion,61.83
2024-01-15 11:00:00,Guamani,Precaucion,51.48
2024-01-15 21:00:00,Guamani,Precaucion,124.05
2024-01-16 20:00:00,Guamani,Precaucion,107.32
2024-01-20 19:00:00,Guamani,Precaucion,59.16
2024-01-22 18:00:00,Guamani,Precaucion,51.51
2024-01-25 18:00:00,Guamani,Precaucion,52.34
2024-01-25 21:00:00,Guamani,Precaucion,59.07
2024-01-26 17:00:00,Guamani,Precaucion,103.3
2024-01-26 20:00:00,Guamani,Precaucion,54.9
2024-01-27 16:00:00,Guamani,Precaucion,60.99
2024-01-27 17:00:00,Guamani,Precaucion,59.15
2024-01-27 18:00:00,Guamani,Precaucion,58.43
2024-01-30 19:00:00,Guamani,Precaucion,58.07
2024-01-30 20:00:00,Guamani,Alerta,160.75
2024-01-30 21:00:00,Guamani,Precaucion,72.16
2024-01-30 22:00:00,Guamani,Precaucion,91.11
2024-01-31 16:00:00,Guamani,Precaucion,81.03
2024-01-31 17:00:00,Guamani,Precaucion,80.22
2024-01-31 18:00:00,Guamani,Precaucion,64.83
2024-02-01 13:00:00,Guamani,Precaucion,53.51
2024-02-01 19:00:00,Guamani,Precaucion,63.21
2024-02-01 20:00:00,Guamani,Precaucion,141.49
2024-02-02 15:00:00,Guamani,Precaucion,57.65
2024-02-06 11:00:00,Guamani,Precaucion,51.51
2024-02-08 02:00:00,Guamani,Precaucion,55.92
2024-02-27 11:00:00,Guamani,Precaucion,68.78
2024-02-27 12:00:00,Guamani,Precaucion,71.45
2024-02-29 06:00:00,Guamani,Precaucion,71.8
2024-03-05 12:00:00,Guamani,Precaucion,55.48
2024-03-08 18:00:00,Guamani,Precaucion,97.08
2024-03-08 19:00:00,Guamani,Precaucion,93.58
2024-03-16 00:00:00,Guamani,Precaucion,66.95
2024-03-18 22:00:00,Guamani,Precaucion,79.02
2024-03-22 18:00:00,Guamani,Precaucion,53.84
2024-03-23 14:00:00,Guamani,Precaucion,67.14
2024-03-23 17:00:00,Guamani,Precaucion,62.66
2024-03-28 00:00:00,Guamani,Precaucion,73.01
2024-03-28 01:00:00,Guamani,Precaucion,58.18
2024-03-28 13:00:00,Guamani,Precaucion,51.04
2024-04-04 12:00:00,Guamani,Precaucion,52.96
2024-04-05 19:00:00,Guamani,Precaucion,60.18
2024-04-05 20:00:00,Guamani,Precaucion,81.95
2024-04-05 21:00:00,Guamani,Precaucion,51.4
2024-04-08 04:00:00,Guamani,Precaucion,78.23
2024-04-10 13:00:00,Guamani,Precaucion,79.88
2024-04-10 14:00:00,Guamani,Precaucion,126.79
2024-04-13 21:00:00,Guamani,Precaucion,61.26
2024-04-13 22:00:00,Guamani,Precaucion,52.24
2024-04-17 11:00:00,Guamani,Precaucion,58.83
2024-04-22 05:00:00,Guamani,Precaucion,59.89
2024-05-08 23:00:00,Guamani,Precaucion,51.22
2024-05-09 00:00:00,Guamani,Precaucion,62.76
2024-05-09 01:00:00,Guamani,Precaucion,57.3
2024-05-09 11:00:00,Guamani,Precaucion,61.87
2024-05-09 13:00:00,Guamani,Precaucion,51.04
2024-05-12 23:00:00,Guamani,Precaucion,68.56
2024-05-26 21:00:00,Guamani,Precaucion,58.68
2024-05-29 11:00:00,Guamani,Precaucion,138.9
2024-05-29 12:00:00,Guamani,Precaucion,98.29
2024-06-12 02:00:00,Guamani,Precaucion,71.64
2024-06-15 17:00:00,Guamani,Precaucion,129.18
2024-06-15 18:00:00,Guamani,Alerta,180.93
2024-06-15 19:00:00,Guamani,Precaucion,128.48
2024-06-15 21:00:00,Guamani,Alerta,155.24
2024-06-18 00:00:00,Guamani,Precaucion,124.79
2024-06-18 01:00:00,Guamani,Precaucion,69.02
2024-06-27 07:00:00,Guamani,Precaucion,55.32
2024-06-29 19:00:00,Guamani,Precaucion,57.92
2024-06-29 20:00:00,Guamani,Precaucion,61.9
2024-07-05 20:00:00,Guamani,Precaucion,62.39
2024-07-16 23:00:00,Guamani,Precaucion,56.12
2024-07-23 00:00:00,Guamani,Precaucion,68.0
2024-07-31 23:00:00,Guamani,Precaucion,52.0
2024-08-05 15:00:00,Guamani,Precaucion,56.41
2024-08-05 16:00:00,Guamani,Precaucion,69.48
2024-08-05 17:00:00,Guamani,Precaucion,69.61
2024-08-09 22:00:00,Guamani,Precaucion,55.91
2024-08-09 23:00:00,Guamani,Precaucion,77.78
2024-08-10 00:00:00,Guamani,Precaucion,51.13
2024-08-29 23:00:00,Guamani,Precaucion,60.13
2024-08-30 00:00:00,Guamani,Precaucion,68.73
2024-09-01 22:00:00,Guamani,Precaucion,58.41
2024-09-01 23:00:00,Guamani,Precaucion,137.69
2024-09-04 00:00:00,Guamani,Precaucion,52.38
2024-09-16 23:00:00,Guamani,Precaucion,54.67
2024-09-17 00:00:00,Guamani,Precaucion,54.33
2024-09-22 07:00:00,Guamani,Precaucion,88.98
2024-09-22 14:00:00,Guamani,Precaucion,145.22
2024-09-22 15:00:00,Guamani,Precaucion,102.05
2024-09-22 21:00:00,Guamani,Alerta,177.04
2024-09-26 00:00:00,Guamani,Precaucion,63.77
2024-09-27 13:00:00,Guamani,Precaucion,129.89
2024-09-27 14:00:00,Guamani,Precaucion,91.5
2024-09-29 22:00:00,Guamani,Precaucion,82.21
2024-11-05 05:00:00,Guamani,Precaucion,57.0
2024-11-09 02:00:00,Guamani,Precaucion,84.9
2024-11-15 08:00:00,Guamani,Precaucion,64.8
2018-01-01 05:00:00,LosChillos,Precaucion,51.23
2018-01-01 06:00:00,LosChillos,Precaucion,138.29
2018-01-01 07:00:00,LosChillos,Precaucion,67.14
2018-03-15 01:00:00,LosChillos,Precaucion,111.95
2018-03-15 02:00:00,LosChillos,Precaucion,55.99
2018-09-06 04:00:00,LosChillos,Precaucion,51.06
2018-09-11 03:00:00,LosChillos,Precaucion,63.2
2018-09-11 09:00:00,LosChillos,Precaucion,63.82
2018-09-25 22:00:00,LosChillos,Precaucion,91.29
2018-09-25 23:00:00,LosChillos,Precaucion,51.43
2018-10-03 21:00:00,LosChillos,Precaucion,51.97
2018-10-05 07:00:00,LosChillos,Precaucion,84.61
2018-10-05 08:00:00,LosChillos,Precaucion,54.32
2018-10-16 10:00:00,LosChillos,Precaucion,57.94
2018-10-17 20:00:00,LosChillos,Precaucion,57.19
2018-10-19 20:00:00,LosChillos,Precaucion,66.47
2018-10-26 20:00:00,LosChillos,Precaucion,57.73
2018-10-27 22:00:00,LosChillos,Precaucion,112.18
2018-10-29 08:00:00,LosChillos,Precaucion,58.76
2018-11-21 19:00:00,LosChillos,Precaucion,58.93
2019-01-03 04:00:00,LosChillos,Precaucion,74.63
2019-01-03 05:00:00,LosChillos,Precaucion,74.18
2019-01-06 08:00:00,LosChillos,Precaucion,65.89
2019-02-16 11:00:00,LosChillos,Precaucion,58.69
2019-03-07 13:00:00,LosChillos,Precaucion,54.41
2019-03-07 20:00:00,LosChillos,Precaucion,56.55
2019-03-25 21:00:00,LosChillos,Precaucion,55.44
2019-05-07 05:00:00,LosChillos,Precaucion,65.72
2019-06-14 01:00:00,LosChillos,Precaucion,51.23
2019-08-14 22:00:00,LosChillos,Precaucion,53.31
2019-08-14 23:00:00,LosChillos,Precaucion,51.65
2019-08-15 00:00:00,LosChillos,Precaucion,53.75
2019-08-15 03:00:00,LosChillos,Precaucion,59.68
2019-08-15 04:00:00,LosChillos,Precaucion,61.29
2019-09-01 03:00:00,LosChillos,Precaucion,74.24
2019-09-01 04:00:00,LosChillos,Precaucion,80.06
2019-09-02 15:00:00,LosChillos,Precaucion,54.15
2019-09-02 16:00:00,LosChillos,Precaucion,55.71
2019-09-02 21:00:00,LosChillos,Precaucion,52.61
2019-09-14 05:00:00,LosChillos,Precaucion,61.46
2019-09-19 19:00:00,LosChillos,Precaucion,58.71
2021-04-22 20:00:00,LosChillos,Precaucion,52.42
2021-10-14 19:00:00,LosChillos,Precaucion,61.46
2022-01-24 19:00:00,LosChillos,Precaucion,57.06
2022-02-02 20:00:00,LosChillos,Precaucion,52.45
2022-02-03 19:00:00,LosChillos,Precaucion,58.8
2022-02-03 20:00:00,LosChillos,Precaucion,62.79
2022-02-03 21:00:00,LosChillos,Precaucion,53.69
2022-02-05 16:00:00,LosChillos,Precaucion,52.53
2022-02-16 17:00:00,LosChillos,Precaucion,51.36
2022-02-17 20:00:00,LosChillos,Precaucion,66.21
2022-02-18 19:00:00,LosChillos,Precaucion,52.4
2022-02-22 18:00:00,LosChillos,Precaucion,63.35
2022-02-22 19:00:00,LosChillos,Precaucion,56.11
2022-02-23 18:00:00,LosChillos,Precaucion,55.61
2022-02-23 19:00:00,LosChillos,Precaucion,53.23
2022-05-18 18:00:00,LosChillos,Precaucion,53.22
2022-08-12 17:00:00,LosChillos,Precaucion,52.97
2022-08-12 18:00:00,LosChillos,Precaucion,59.58
2022-08-12 19:00:00,LosChillos,Precaucion,53.6
2022-08-13 17:00:00,LosChillos,Precaucion,60.02
2022-08-13 18:00:00,LosChillos,Precaucion,64.09
2022-08-13 19:00:00,LosChillos,Precaucion,66.73
2022-08-13 20:00:00,LosChillos,Precaucion,66.38
2022-08-13 21:00:00,LosChillos,Precaucion,56.92
2022-08-23 18:00:00,LosChillos,Precaucion,59.0
2022-08-23 19:00:00,LosChillos,Precaucion,54.84
2022-08-23 20:00:00,LosChillos,Precaucion,54.85
2022-08-23 21:00:00,LosChillos,Precaucion,51.75
2022-08-26 20:00:00,LosChillos,Precaucion,52.07
2022-08-31 18:00:00,LosChillos,Precaucion,52.03
2022-08-31 19:00:00,LosChillos,Precaucion,52.86
2022-08-31 20:00:00,LosChillos,Precaucion,52.72
2022-09-05 12:00:00,LosChillos,Precaucion,56.1
2022-09-28 16:00:00,LosChillos,Precaucion,60.76
2022-09-29 20:00:00,LosChillos,Precaucion,66.62
2022-10-04 13:00:00,LosChillos,Precaucion,63.35
2022-10-04 18:00:00,LosChillos,Precaucion,53.54
2022-10-05 17:00:00,LosChillos,Precaucion,59.04
2022-10-07 19:00:00,LosChillos,Precaucion,53.88
2022-10-12 18:00:00,LosChillos,Precaucion,54.06
2022-10-12 19:00:00,LosChillos,Precaucion,64.1
2022-10-14 14:00:00,LosChillos,Precaucion,52.58
2022-11-18 20:00:00,LosChillos,Precaucion,57.43
2022-11-19 20:00:00,LosChillos,Precaucion,51.76
2022-12-05 19:00:00,LosChillos,Precaucion,55.38
2022-12-24 19:00:00,LosChillos,Precaucion,51.2
2022-12-30 21:00:00,LosChillos,Precaucion,55.41
2023-01-01 06:00:00,LosChillos,Precaucion,81.64
2023-01-03 15:00:00,LosChillos,Precaucion,53.22
2023-01-05 18:00:00,LosChillos,Precaucion,55.35
2023-01-06 19:00:00,LosChillos,Precaucion,59.76
2023-01-12 20:00:00,LosChillos,Precaucion,55.48
2023-01-13 20:00:00,LosChillos,Precaucion,66.67
2023-02-09 14:00:00,LosChillos,Precaucion,57.4
2023-02-11 18:00:00,LosChillos,Precaucion,53.97
2023-02-26 20:00:00,LosChillos,Precaucion,51.41
2023-09-23 04:00:00,LosChillos,Precaucion,56.83
2023-09-23 05:00:00,LosChillos,Precaucion,51.24
2023-10-31 19:00:00,LosChillos,Precaucion,69.41
2023-12-17 02:00:00,LosChillos,Precaucion,59.13
2023-12-28 05:00:00,LosChillos,Precaucion,74.96
2023-12-28 09:00:00,LosChillos,Precaucion,70.46
2023-12-28 15:00:00,LosChillos,Precaucion,59.56
2023-12-28 16:00:00,LosChillos,Alerta,162.85
2023-12-28 17:00:00,LosChillos,Precaucion,132.16
2023-12-28 18:00:00,LosChillos,Precaucion,57.41
2023-12-28 19:00:00,LosChillos,Precaucion,130.18
2023-12-29 00:00:00,LosChillos,Emergencia,381.77
2023-12-29 01:00:00,LosChillos,Precaucion,81.1
2023-12-29 02:00:00,LosChillos,Precaucion,111.48
2023-12-29 03:00:00,LosChillos,Precaucion,60.88
2023-12-29 05:00:00,LosChillos,Alerta,183.52
2023-12-29 06:00:00,LosChillos,Precaucion,64.85
2023-12-29 07:00:00,LosChillos,Precaucion,65.95
2023-12-29 08:00:00,LosChillos,Precaucion,84.2
2023-12-29 09:00:00,LosChillos,Precaucion,82.19
2023-12-29 10:00:00,LosChillos,Precaucion,77.36
2023-12-29 11:00:00,LosChillos,Precaucion,60.13
2023-12-29 14:00:00,LosChillos,Alerta,155.02
2023-12-31 22:00:00,LosChillos,Precaucion,67.42
2024-01-01 05:00:00,LosChillos,Precaucion,94.59
2024-01-01 06:00:00,LosChillos,Alerta,232.02
2024-01-01 07:00:00,LosChillos,Alarma,307.15
2024-01-01 08:00:00,LosChillos,Alarma,265.93
2024-01-01 09:00:00,LosChillos,Precaucion,113.35
2024-01-01 10:00:00,LosChillos,Precaucion,90.88
2024-01-01 11:00:00,LosChillos,Precaucion,64.06
2024-01-03 18:00:00,LosChillos,Precaucion,61.79
2024-01-05 16:00:00,LosChillos,Precaucion,51.45
2024-01-06 20:00:00,LosChillos,Precaucion,55.18
2024-01-07 20:00:00,LosChillos,Precaucion,51.19
2024-01-08 03:00:00,LosChillos,Precaucion,55.42
2024-01-11 12:00:00,LosChillos,Precaucion,51.64
2024-01-11 14:00:00,LosChillos,Precaucion,52.5
2024-01-12 19:00:00,LosChillos,Precaucion,63.24
2024-01-18 03:00:00,LosChillos,Precaucion,51.79
2024-01-24 02:00:00,LosChillos,Precaucion,55.78
2024-01-26 21:00:00,LosChillos,Precaucion,56.67
2024-01-31 21:00:00,LosChillos,Precaucion,53.22
2024-02-01 00:00:00,LosChillos,Precaucion,52.26
2024-02-01 12:00:00,LosChillos,Precaucion,54.01
2024-02-01 20:00:00,LosChillos,Precaucion,53.85
2024-02-02 02:00:00,LosChillos,Precaucion,56.76
2024-02-04 00:00:00,LosChillos,Precaucion,55.1
2024-02-08 16:00:00,LosChillos,Precaucion,55.28
2024-02-09 20:00:00,LosChillos,Precaucion,62.27
2024-02-10 02:00:00,LosChillos,Precaucion,57.23
2024-02-10 14:00:00,LosChillos,Precaucion,51.52
2024-02-25 00:00:00,LosChillos,Precaucion,63.39
2024-02-26 23:00:00,LosChillos,Precaucion,56.44
2024-02-27 20:00:00,LosChillos,Precaucion,58.56
2024-02-29 11:00:00,LosChillos,Precaucion,55.72
2024-03-01 15:00:00,LosChillos,Precaucion,62.43
2024-03-05 00:00:00,LosChillos,Precaucion,67.75
2024-03-05 12:00:00,LosChillos,Precaucion,53.2
2024-03-06 11:00:00,LosChillos,Precaucion,77.15
