Fecha,Carapungo,SanAntonio,Tumbaco,Guamani,Cotocollao,Belisario,Centro,LosChillos,ElCamal
2018-07-23 14:00,20.49,24.9,4.06,4.99,5.21,5.47,9.05,6.01,22.5
2018-07-24 14:00,16.45,11.9,3.23,4.02,8.4,4.24,5.82,7.99,12.29
2018-07-25 14:00,29.57,18.4,5.72,9.8,13.95,8.54,21.36,4.15,26.54
2018-07-26 14:00,34.76,12.6,2.53,11.32,16.97,10.95,9.33,1.29,2.27
2018-07-27 14:00,8.72,19.7,6.12,19.68,5.35,14.06,25.74,20.98,52.5
2018-07-28 14:00,30.86,3.3,6.67,4.99,15.02,17.01,6.29,4.93,9.88
2018-07-29 14:00,15.59,11.7,6.02,2.57,11.48,12.71,8.53,4.99,12.14
2018-07-30 14:00,23.22,22.8,16.75,22.37,14.6,20.34,22.1,17.09,38.62
2018-07-31 14:00,18.22,11.4,9.48,38.81,21.81,35,22.14,11.65,19.75
2018-08-01 14:00,23.24,16.9,10.32,13.44,17.1,21.59,23.67,7.3,34.48
2018-08-02 14:00,21.14,7.1,6.45,20.15,6.89,11.26,9.48,7.65,10.31
2018-08-03 14:00,32.08,11.4,,,21.14,10.54,5.47,13.23,21.53
2018-08-04 14:00,4.67,10.4,8.77,21.61,5,9.07,8.98,2.08,19.66
2018-08-05 14:00,18.71,23.5,18.17,32.79,9.74,28.09,22.8,18.43,28.5
2018-08-06 14:00,17.84,12,3.1,15.68,6.6,17.19,19.14,2.29,18.06
2018-08-07 14:00,18.62,28.3,2.44,9.85,7.14,5.35,1.7,3.07,10.23
2018-08-08 14:00,6.41,18.3,5.76,8.78,10.23,10.83,1.96,1.08,2.85
2018-08-09 14:00,8.18,24.3,7.62,7.88,1.73,11.13,21.06,1.16,3.68
2018-08-10 14:00,12.41,11.9,0.33,13.2,2.21,10.14,8.9,7.49,20.55
2018-08-11 14:00,14.98,26.1,1.17,13.84,9.84,5.02,24.05,1.69,22.56
2018-08-12 14:00,10.43,8.5,3.95,2.89,4.11,5.57,4.71,4.06,8.95
